capped_steps,cpu_seconds,exploration_policy_cpu_seconds,exploration_steps,failure_reason,final_memory_accepting,policy,process_peak_rss_bytes_so_far,repeat,replans,rng_seed,sampled_peak_rss_bytes,seed,states_at_end,success,task_id,task_steps,task_type,wall_seconds
146,0.4298018269999986,0.24634296900000408,117,success,True,doob_task,74772480,1,146,76060601,70856704,73000006,254,True,6,146,sequence,0.42985131999999737
636,1.987762453000002,1.3459481950000338,620,success,True,doob_task,74772480,2,636,76060602,70856704,73000006,275,True,6,636,sequence,1.9879878899999994
41,0.10305807499999986,0.02882705700001509,17,success,True,doob_task,74772480,3,41,76060603,70856704,73000006,249,True,6,41,sequence,0.10306190699999718
135,0.38094852999999773,0.22651862499996867,111,success,True,doob_task,74772480,4,135,76060604,70856704,73000006,256,True,6,135,sequence,0.3809905030000067
855,2.7547064710000058,1.8916565949999722,836,success,True,doob_task,74772480,5,855,76060605,70856704,73000006,279,True,6,855,sequence,2.7551071949999937
68,0.1923245300000005,0.09032062800000062,47,success,True,doob_task,74772480,6,68,76060606,70856704,73000006,249,True,6,68,sequence,0.1923314739999995
84,0.2332417869999972,0.11423593500002482,60,success,True,doob_task,74772480,7,84,76060607,70856704,73000006,251,True,6,84,sequence,0.2333232290000069
293,0.854074942000004,0.5689073789999881,269,success,True,doob_task,74772480,8,293,76060608,70856704,73000006,256,True,6,293,sequence,0.854164363999999
1662,5.972054804999999,4.002907454999878,1647,success,True,doob_task,74772480,9,1662,76060609,70856704,73000006,289,True,6,1662,sequence,5.972992024000007
81,0.20561860800000176,0.09484923699999825,59,success,True,deadline_generic,74772480,0,81,76060600,70864896,73000006,258,True,6,81,sequence,0.20565039800000307
81,0.2054548740000044,0.09845223299998196,59,success,True,deadline_task,74772480,0,81,76060600,70864896,73000006,258,True,6,81,sequence,0.2054823950000042
77,0.5095961829999993,0.2784890149999981,59,success,True,fixed_generic,74772480,0,77,76060700,73052160,73000006,258,True,7,77,all_of,0.5096439159999875
77,0.5394082059999974,0.29658462700000143,59,success,True,fixed_task,74772480,0,77,76060700,73052160,73000006,258,True,7,77,all_of,0.5395081629999936
371,4.3549190019999955,2.9758097939999857,353,success,True,doob_generic,74772480,0,371,76060700,73822208,73000006,271,True,7,371,all_of,4.355623518000002
114,0.731687909999998,0.4867392640000432,102,success,True,doob_generic,74772480,1,114,76060701,73928704,73000006,253,True,7,114,all_of,0.731882567999989
75,0.6151649090000006,0.38181908600000725,53,success,True,doob_generic,74772480,2,75,76060702,73936896,73000006,257,True,7,75,all_of,0.6152562920000122
478,4.077249633000001,2.7783589370000996,470,success,True,doob_generic,74772480,3,478,76060703,73981952,73000006,272,True,7,478,all_of,4.077850945000009
99,0.9507765510000041,0.6260738540000474,81,success,True,doob_generic,74772480,4,99,76060704,73981952,73000006,254,True,7,99,all_of,0.950913362999998
1089,6.074341678000003,4.138837809000194,1089,success,True,doob_generic,74772480,5,1089,76060705,74158080,73000006,281,True,7,1089,all_of,6.0750973970000075
911,7.118165763,4.8164530229997595,904,success,True,doob_generic,74772480,6,911,76060706,74293248,73000006,281,True,7,911,all_of,7.119065531000004
87,0.8845159129999871,0.5744222160000163,69,success,True,doob_generic,74772480,7,87,76060707,74293248,73000006,255,True,7,87,all_of,0.8846173800000088
414,2.4886872390000008,1.7446127410001395,414,success,True,doob_generic,74772480,8,414,76060708,74293248,73000006,268,True,7,414,all_of,2.488961064999998
490,3.547910677999994,2.4579729000000725,479,success,True,doob_generic,74772480,9,490,76060709,74293248,73000006,266,True,7,490,all_of,3.548294063
366,2.6361325089999923,1.781089417000132,358,success,True,doob_task,74772480,0,366,76060700,74301440,73000006,275,True,7,366,all_of,2.636443259999993
114,0.7121686869999877,0.46704831600008845,102,success,True,doob_task,74772480,1,114,76060701,74301440,73000006,253,True,7,114,all_of,0.7121812609999978
75,0.5621408949999989,0.3397660630000132,53,success,True,doob_task,74772480,2,75,76060702,74301440,73000006,257,True,7,75,all_of,0.5622035000000096
1004,6.116596643999998,4.161248437999845,1004,success,True,doob_task,74772480,3,1004,76060703,74301440,73000006,280,True,7,1004,all_of,6.117206523999997
99,0.962835259000002,0.6173769680000589,81,success,True,doob_task,74772480,4,99,76060704,74301440,73000006,254,True,7,99,all_of,0.9629339309999807
1089,5.9682744309999975,4.051698200999908,1089,success,True,doob_task,74772480,5,1089,76060705,74301440,73000006,281,True,7,1089,all_of,5.9689826610000125
911,6.835666302000007,4.593055136999794,904,success,True,doob_task,74772480,6,911,76060706,74301440,73000006,281,True,7,911,all_of,6.836307849999997
87,0.7620077889999948,0.4838567020000397,69,success,True,doob_task,74772480,7,87,76060707,74301440,73000006,255,True,7,87,all_of,0.7621093249999831
414,2.247206160999994,1.5402645560000394,414,success,True,doob_task,74772480,8,414,76060708,74301440,73000006,268,True,7,414,all_of,2.2474365900000066
490,3.463070160000001,2.3991716999999113,479,success,True,doob_task,74772480,9,490,76060709,74301440,73000006,266,True,7,490,all_of,3.4633980970000096
77,0.5910256920000023,0.34648235899997815,59,success,True,deadline_generic,74772480,0,77,76060700,74301440,73000006,258,True,7,77,all_of,0.591104606000016
52,0.2775739420000036,0.18045330599998977,52,success,True,deadline_task,74772480,0,52,76060700,74326016,73000006,248,True,7,52,all_of,0.27758066000001236
16,0.03184713100000636,0.0,0,success,True,fixed_generic,74772480,0,16,76060800,74473472,73000006,247,True,8,16,condition_then,0.0318524759999832
16,0.03141721999999447,0.0,0,success,True,fixed_task,74772480,0,16,76060800,74473472,73000006,247,True,8,16,condition_then,0.031420265000008385
16,0.031422899000006055,0.0,0,success,True,doob_generic,74772480,0,16,76060800,74473472,73000006,247,True,8,16,condition_then,0.03142578399999252
16,0.03125957500000709,0.0,0,success,True,doob_generic,74772480,1,16,76060801,74473472,73000006,247,True,8,16,condition_then,0.03126277900000218
16,0.031366374000000974,0.0,0,success,True,doob_generic,74772480,2,16,76060802,74473472,73000006,247,True,8,16,condition_then,0.031368998999994346
16,0.03138483199998632,0.0,0,success,True,doob_generic,74772480,3,16,76060803,74473472,73000006,247,True,8,16,condition_then,0.03138812700001381
16,0.03159436400000004,0.0,0,success,True,doob_generic,74772480,4,16,76060804,74473472,73000006,247,True,8,16,condition_then,0.03159873399999924
16,0.03142369900000119,0.0,0,success,True,doob_generic,74772480,5,16,76060805,74473472,73000006,247,True,8,16,condition_then,0.03142751699999735
16,0.03159163099999773,0.0,0,success,True,doob_generic,74772480,6,16,76060806,74473472,73000006,247,True,8,16,condition_then,0.03159449800000402
16,0.03121588999999858,0.0,0,success,True,doob_generic,74772480,7,16,76060807,74473472,73000006,247,True,8,16,condition_then,0.03121888300000819
16,0.03131309500000157,0.0,0,success,True,doob_generic,74772480,8,16,76060808,74473472,73000006,247,True,8,16,condition_then,0.03132713499999795
16,0.03129708000000164,0.0,0,success,True,doob_generic,74772480,9,16,76060809,74473472,73000006,247,True,8,16,condition_then,0.031300656000013305
16,0.031384711000001175,0.0,0,success,True,doob_task,74772480,0,16,76060800,74473472,73000006,247,True,8,16,condition_then,0.03138746600001241
16,0.031375728000000436,0.0,0,success,True,doob_task,74772480,1,16,76060801,74473472,73000006,247,True,8,16,condition_then,0.031379334000007475
16,0.04183892499999331,0.0,0,success,True,doob_task,74772480,2,16,76060802,74473472,73000006,247,True,8,16,condition_then,0.04185767000001306
16,0.032174770000011677,0.0,0,success,True,doob_task,74772480,3,16,76060803,74473472,73000006,247,True,8,16,condition_then,0.03217831700001739
16,0.0328556959999986,0.0,0,success,True,doob_task,74772480,4,16,76060804,74473472,73000006,247,True,8,16,condition_then,0.03286016300000938
16,0.03233149400000457,0.0,0,success,True,doob_task,74772480,5,16,76060805,74473472,73000006,247,True,8,16,condition_then,0.03236226399999964
16,0.03170722199999432,0.0,0,success,True,doob_task,74772480,6,16,76060806,74473472,73000006,247,True,8,16,condition_then,0.03171156400000541
16,0.031215118999995184,0.0,0,success,True,doob_task,74772480,7,16,76060807,74473472,73000006,247,True,8,16,condition_then,0.031217359999999417
16,0.0318475119999988,0.0,0,success,True,doob_task,74772480,8,16,76060808,74473472,73000006,247,True,8,16,condition_then,0.03185164500001747
16,0.03260230699999056,0.0,0,success,True,doob_task,74772480,9,16,76060809,74473472,73000006,247,True,8,16,condition_then,0.03260741299999381
16,0.03149324399998932,0.0,0,success,True,deadline_generic,74772480,0,16,76060800,74473472,73000006,247,True,8,16,condition_then,0.03149711099999308
16,0.03160003299998948,0.0,0,success,True,deadline_task,74772480,0,16,76060800,74473472,73000006,247,True,8,16,condition_then,0.03160539499998549
17,0.04526884999999936,0.0,0,success,True,fixed_generic,74772480,0,17,76060900,74473472,73000006,247,True,9,17,branch,0.04527469499998915
17,0.044460313999991286,0.0,0,success,True,fixed_task,74772480,0,17,76060900,74473472,73000006,247,True,9,17,branch,0.04447691299998269
17,0.04564912700000434,0.0,0,success,True,doob_generic,74772480,0,17,76060900,74473472,73000006,247,True,9,17,branch,0.04565459700000929
17,0.043524959000009744,0.0,0,success,True,doob_generic,74772480,1,17,76060901,74473472,73000006,247,True,9,17,branch,0.04352920699997753
17,0.0553692849999976,0.0,0,success,True,doob_generic,74772480,2,17,76060902,74473472,73000006,247,True,9,17,branch,0.05537464099998601
17,0.04226986700000168,0.0,0,success,True,doob_generic,74772480,3,17,76060903,74473472,73000006,247,True,9,17,branch,0.04227415700000847
17,0.04170610599999236,0.0,0,success,True,doob_generic,74772480,4,17,76060904,74473472,73000006,247,True,9,17,branch,0.04171047799999883
17,0.04337864099998967,0.0,0,success,True,doob_generic,74772480,5,17,76060905,74473472,73000006,247,True,9,17,branch,0.04338422800000785
17,0.04219873099999916,0.0,0,success,True,doob_generic,74772480,6,17,76060906,74473472,73000006,247,True,9,17,branch,0.04221301499998731
17,0.048764653999995744,0.0,0,success,True,doob_generic,74772480,7,17,76060907,74473472,73000006,247,True,9,17,branch,0.048769165999999586
17,0.044115504999993504,0.0,0,success,True,doob_generic,74772480,8,17,76060908,74473472,73000006,247,True,9,17,branch,0.044151723999988235
17,0.0421786110000113,0.0,0,success,True,doob_generic,74772480,9,17,76060909,74473472,73000006,247,True,9,17,branch,0.04219787200000269
17,0.04217936199999883,0.0,0,success,True,doob_task,74772480,0,17,76060900,74473472,73000006,247,True,9,17,branch,0.042183280000017476
17,0.0445685549999979,0.0,0,success,True,doob_task,74772480,1,17,76060901,74473472,73000006,247,True,9,17,branch,0.04457392999998433
17,0.042747589000001085,0.0,0,success,True,doob_task,74772480,2,17,76060902,74473472,73000006,247,True,9,17,branch,0.04275219699999866
17,0.042103478999990784,0.0,0,success,True,doob_task,74772480,3,17,76060903,74473472,73000006,247,True,9,17,branch,0.042130411000016466
17,0.057323689999989824,0.0,0,success,True,doob_task,74772480,4,17,76060904,74473472,73000006,247,True,9,17,branch,0.05732928399999082
17,0.04452785499999834,0.0,0,success,True,doob_task,74772480,5,17,76060905,74473472,73000006,247,True,9,17,branch,0.04453483099999289
17,0.04436522199999615,0.0,0,success,True,doob_task,74772480,6,17,76060906,74473472,73000006,247,True,9,17,branch,0.04436991299999704
17,0.04220206100001178,0.0,0,success,True,doob_task,74772480,7,17,76060907,74473472,73000006,247,True,9,17,branch,0.042219655000025114
17,0.0437997490000015,0.0,0,success,True,doob_task,74772480,8,17,76060908,74473472,73000006,247,True,9,17,branch,0.04380654400000594
17,0.04929003800000942,0.0,0,success,True,doob_task,74772480,9,17,76060909,74473472,73000006,247,True,9,17,branch,0.04929433699999208
17,0.042681762000000845,0.0,0,success,True,deadline_generic,74772480,0,17,76060900,74473472,73000006,247,True,9,17,branch,0.042686027000002014
17,0.0435018040000017,0.0,0,success,True,deadline_task,74772480,0,17,76060900,74473472,73000006,247,True,9,17,branch,0.04350615200002039
15,0.05619978400000036,0.0,0,success,True,fixed_generic,74772480,0,15,76061000,74481664,73000006,247,True,10,15,branch,0.05620577199999843
15,0.05116500500000143,0.0,0,success,True,fixed_task,74772480,0,15,76061000,74481664,73000006,247,True,10,15,branch,0.05117087100001072
15,0.048626458000001094,0.0,0,success,True,doob_generic,74772480,0,15,76061000,74481664,73000006,247,True,10,15,branch,0.048631138000018836
15,0.05218403399999261,0.0,0,success,True,doob_generic,74772480,1,15,76061001,74481664,73000006,247,True,10,15,branch,0.05219024599998079
15,0.056051654000000894,0.0,0,success,True,doob_generic,74772480,2,15,76061002,74481664,73000006,247,True,10,15,branch,0.05607479500000068
15,0.05235625099999197,0.0,0,success,True,doob_generic,74772480,3,15,76061003,74481664,73000006,247,True,10,15,branch,0.05236194600001909
15,0.04962224400000537,0.0,0,success,True,doob_generic,74772480,4,15,76061004,74481664,73000006,247,True,10,15,branch,0.04962731800000597
15,0.06107969200000696,0.0,0,success,True,doob_generic,74772480,5,15,76061005,74481664,73000006,247,True,10,15,branch,0.06109220900000878
15,0.0498079499999875,0.0,0,success,True,doob_generic,74772480,6,15,76061006,74481664,73000006,247,True,10,15,branch,0.04981263700000227
15,0.04946473799999751,0.0,0,success,True,doob_generic,74772480,7,15,76061007,74481664,73000006,247,True,10,15,branch,0.04947891400001936
15,0.051455498000009925,0.0,0,success,True,doob_generic,74772480,8,15,76061008,74481664,73000006,247,True,10,15,branch,0.051460727999995015
15,0.056309718999997926,0.0,0,success,True,doob_generic,74772480,9,15,76061009,74481664,73000006,247,True,10,15,branch,0.05632131599998047
15,0.048364286999998285,0.0,0,success,True,doob_task,74772480,0,15,76061000,74481664,73000006,247,True,10,15,branch,0.04836815199999478
15,0.04890220000000056,0.0,0,success,True,doob_task,74772480,1,15,76061001,74481664,73000006,247,True,10,15,branch,0.048907013999979654
15,0.057153546000009214,0.0,0,success,True,doob_task,74772480,2,15,76061002,74481664,73000006,247,True,10,15,branch,0.05715801700000611
15,0.04895385700000077,0.0,0,success,True,doob_task,74772480,3,15,76061003,74481664,73000006,247,True,10,15,branch,0.048968446000003496
15,0.048306730999996716,0.0,0,success,True,doob_task,74772480,4,15,76061004,74481664,73000006,247,True,10,15,branch,0.048321291000007704
15,0.049057591000007505,0.0,0,success,True,doob_task,74772480,5,15,76061005,74481664,73000006,247,True,10,15,branch,0.04906392899999901
15,0.06435428700000045,0.0,0,success,True,doob_task,74772480,6,15,76061006,74481664,73000006,247,True,10,15,branch,0.0643602989999863
15,0.04853429000000631,0.0,0,success,True,doob_task,74772480,7,15,76061007,74481664,73000006,247,True,10,15,branch,0.04853804799998329
15,0.04862816100001055,0.0,0,success,True,doob_task,74772480,8,15,76061008,74481664,73000006,247,True,10,15,branch,0.048632150000003094
15,0.05640088400001275,0.0,0,success,True,doob_task,74772480,9,15,76061009,74481664,73000006,247,True,10,15,branch,0.05640475200002015
15,0.049014006999996695,0.0,0,success,True,deadline_generic,74772480,0,15,76061000,74481664,73000006,247,True,10,15,branch,0.04901851200000351
15,0.04863753500001167,0.0,0,success,True,deadline_task,74772480,0,15,76061000,74481664,73000006,247,True,10,15,branch,0.048641603000021405
15,0.03345821500001023,0.00025998799999626954,1,success,True,fixed_generic,74772480,0,15,76061100,74481664,73000006,248,True,11,15,branch,0.03347275100000502
15,0.0402171349999918,0.00030131900000185396,1,success,True,fixed_task,74772480,0,15,76061100,74481664,73000006,248,True,11,15,branch,0.040241327000018146
23,0.03306790300000273,0.0024008219999700486,10,success,True,doob_generic,74772480,0,23,76061100,74481664,73000006,250,True,11,23,branch,0.033070730999980924
15,0.033276272000009044,0.0003175939999948696,1,success,True,doob_generic,74772480,1,15,76061101,74481664,73000006,248,True,11,15,branch,0.03329269400001067
18,0.031113707999992357,0.0012070209999990311,5,success,True,doob_generic,74772480,2,18,76061102,74481664,73000006,249,True,11,18,branch,0.031116469000011193
19,0.0327058419999986,0.0014266569999819012,6,success,True,doob_generic,74772480,3,19,76061103,74481664,73000006,250,True,11,19,branch,0.03270968699999344
