slip,seed,task_id,task_type,planner,p_success,expected_cost,expected_steps_given_success,true_product_states,learned_states
0.05,2101,6,sequence,linear_oracle,0.999999999999998,14.841310313934235,14.841310313933242,693,172
0.05,2101,6,sequence,shortest_oracle,0.9999999999999987,15.212664600072038,15.212664600071376,693,172
0.05,2101,6,sequence,ssp_optimal,0.9999999999999979,14.841046176400575,14.841046176399527,693,172
0.05,2101,7,all_of,linear,0.9999949639565937,51.96215437204471,51.95983758981817,1380,172
0.05,2101,7,all_of,shortest,0.9999992039845896,47.03432822141692,47.03395810128227,1380,172
0.05,2101,7,all_of,linear_empirical,0.9999994410707324,45.80957979412418,45.80931922650839,1380,172
0.05,2101,7,all_of,certainty_equivalent,0.9999992824395899,46.736008708263476,46.73567485300352,1380,172
0.05,2101,7,all_of,linear_oracle,0.9999999999999986,10.674151536994946,10.674151536994223,1380,172
0.05,2101,7,all_of,shortest_oracle,0.9999999999999984,10.792556827958512,10.792556827957732,1380,172
0.05,2101,7,all_of,ssp_optimal,0.9999999999999984,10.64971849353839,10.64971849353761,1380,172
0.05,2101,8,condition_then,linear,0.999999999999997,3.2391748127832196,3.2391748127816946,434,172
0.05,2101,8,condition_then,shortest,0.9999999923336237,3.2786159754879947,3.278612075438397,434,172
0.05,2101,8,condition_then,linear_empirical,0.999999999999997,3.2394605863614947,3.2394605863599697,434,172
0.05,2101,8,condition_then,certainty_equivalent,0.9999999999999988,3.277550369727788,3.277550369727167,434,172
0.05,2101,8,condition_then,linear_oracle,0.999999999999999,3.239004880331867,3.2390048803313585,434,172
0.05,2101,8,condition_then,shortest_oracle,0.999999999999999,3.2774448971738357,3.277444897173327,434,172
0.05,2101,8,condition_then,ssp_optimal,0.9999999999999988,3.238649050826797,3.238649050826176,434,172
0.05,2101,9,sequence,linear,0.9999999943753595,22.38229764317092,22.38229488924733,693,172
0.05,2101,9,sequence,shortest,0.9999996459991105,22.883469099265856,22.883295951517557,693,172
0.05,2101,9,sequence,linear_empirical,0.9999999995978102,22.380859905701108,22.380859708781266,693,172
0.05,2101,9,sequence,certainty_equivalent,0.9999999492782075,22.84578438634058,22.845759575560674,693,172
0.05,2101,9,sequence,linear_oracle,0.9999999999999972,22.130883252877442,22.13088325287608,693,172
0.05,2101,9,sequence,shortest_oracle,0.9999999999999979,22.715797106459668,22.715797106458634,693,172
0.05,2101,9,sequence,ssp_optimal,0.9999999999999976,22.11762881655269,22.11762881655149,693,172
0.05,2101,10,all_of,linear,0.9999999935367231,20.271431456419744,20.271428278241817,1380,172
0.05,2101,10,all_of,shortest,0.9999999797022293,20.272024316027633,20.27201433504574,1380,172
0.05,2101,10,all_of,linear_empirical,0.9999999999724895,20.230427112039315,20.230427098510464,1380,172
0.05,2101,10,all_of,certainty_equivalent,0.9999999973913224,20.267692712160212,20.26769142938915,1380,172
0.05,2101,10,all_of,linear_oracle,0.9999999999999974,20.833708089130162,20.83370808912891,1380,172
0.05,2101,10,all_of,shortest_oracle,0.9999999999999984,20.32836350820663,20.328363508205864,1380,172
0.05,2101,10,all_of,ssp_optimal,0.9999999999999974,19.99645752456198,19.99645752456072,1380,172
0.05,2101,11,condition_then,linear,0.9999997650886054,15.131347321763357,15.131230601627825,501,172
0.05,2101,11,condition_then,shortest,0.9999980817507536,12.94729031316911,12.946333003848459,501,172
0.05,2101,11,condition_then,linear_empirical,0.9999997669798133,15.069720164942135,15.069604370128568,501,172
0.05,2101,11,condition_then,certainty_equivalent,0.9999981360861043,12.90598781470319,12.905057544704688,501,172
0.05,2101,11,condition_then,linear_oracle,0.9999999999999982,12.586655449768209,12.586655449767322,501,172
0.05,2101,11,condition_then,shortest_oracle,0.9999999999999981,13.475403350389739,13.475403350388797,501,172
0.05,2101,11,condition_then,ssp_optimal,0.9999999999999982,12.578566988454359,12.578566988453472,501,172
0.05,2101,12,sequence,linear,0.9999881247656576,23.718638078842282,23.712839554385592,693,172
0.05,2101,12,sequence,shortest,0.9999911738144627,22.80989219999818,22.80557447923471,693,172
0.05,2101,12,sequence,linear_empirical,0.9999881251259422,23.718389231166203,23.712590879678867,693,172
0.05,2101,12,sequence,certainty_equivalent,0.9999911761525023,22.79842348392165,22.79410680572514,693,172
0.05,2101,12,sequence,linear_oracle,0.9999999999999977,21.20090833474002,21.200908334738877,693,172
0.05,2101,12,sequence,shortest_oracle,0.9999999999999977,21.290649313735223,21.29064931373408,693,172
0.05,2101,12,sequence,ssp_optimal,0.9999999999999974,21.20059036611548,21.200590366114227,693,172
0.05,2101,13,all_of,linear,0.9999963513958839,52.830577241397194,52.82890190783872,1380,172
0.05,2101,13,all_of,shortest,0.9999987094003556,13.869619417492892,13.868976529771148,1380,172
0.05,2101,13,all_of,linear_empirical,0.9999963502384623,52.824896053329496,52.82322016757948,1380,172
0.05,2101,13,all_of,certainty_equivalent,0.999998716570778,13.857936754080512,13.857297423179293,1380,172
0.05,2101,13,all_of,linear_oracle,0.9999999999999981,13.774755210554863,13.774755210553923,1380,172
0.05,2101,13,all_of,shortest_oracle,0.9999999999999986,13.795796953603789,13.79579695360307,1380,172
0.05,2101,13,all_of,ssp_optimal,0.9999999999999984,13.774506462478698,13.774506462477923,1380,172
0.05,2101,14,condition_then,linear,0.999999829512145,7.585274569846316,7.585188573247113,505,172
0.05,2101,14,condition_then,shortest,0.9999461932288933,57.58652867712609,57.56207683981242,505,172
0.05,2101,14,condition_then,linear_empirical,0.9999998295121199,7.585274494511281,7.585188497899353,505,172
0.05,2101,14,condition_then,certainty_equivalent,0.9999461963167678,57.582473810117094,57.55802315794769,505,172
0.05,2101,14,condition_then,linear_oracle,0.9999999999999989,5.323380382859289,5.323380382858727,505,172
0.05,2101,14,condition_then,shortest_oracle,0.9999999999999989,5.321806520305848,5.321806520305286,505,172
0.05,2101,14,condition_then,ssp_optimal,0.9999999999999991,5.3126607064566125,5.312660706456162,505,172
0.05,2101,15,sequence,linear,0.9999973218431873,20.785012809173214,20.78369725488553,693,172
0.05,2101,15,sequence,shortest,0.999999951973482,19.625099207800712,19.625075560747547,693,172
0.05,2101,15,sequence,linear_empirical,0.9999999592363291,19.363120532293554,19.363100450605117,693,172
0.05,2101,15,sequence,certainty_equivalent,0.9999999990664256,19.178087522465223,19.17808706237928,693,172
0.05,2101,15,sequence,linear_oracle,0.9999999999999977,19.00179267551791,19.001792675516757,693,172
0.05,2101,15,sequence,shortest_oracle,0.9999999999999979,19.303900784586176,19.303900784585135,693,172
0.05,2101,15,sequence,ssp_optimal,0.9999999999999982,18.9992493133302,18.999249313329322,693,172
0.05,2101,16,all_of,linear,0.999999975043633,17.995156570212625,17.99514424164616,1380,172
0.05,2101,16,all_of,shortest,0.9999999703289352,17.204147088280003,17.20413240715974,1380,172
0.05,2101,16,all_of,linear_empirical,0.9999999201596504,17.976342641416124,17.976303198391484,1380,172
0.05,2101,16,all_of,certainty_equivalent,0.9999999710289973,17.190152524939997,17.190138189802152,1380,172
0.05,2101,16,all_of,linear_oracle,0.9999999999999978,15.950159036624994,15.950159036623893,1380,172
0.05,2101,16,all_of,shortest_oracle,0.9999999999999981,15.063999947826922,15.063999947825984,1380,172
0.05,2101,16,all_of,ssp_optimal,0.9999999999999979,14.996964249898532,14.996964249897484,1380,172
0.05,2101,17,condition_then,linear,0.9999988072880974,9.894507738175731,9.893908870264484,505,172
0.05,2101,17,condition_then,shortest,0.9999999606124387,9.915220338019965,9.915200562124138,505,172
0.05,2101,17,condition_then,linear_empirical,0.9999988072731396,9.894552783127113,9.893953907759174,505,172
0.05,2101,17,condition_then,certainty_equivalent,0.9999999607669253,9.90706493417594,9.907045235525551,505,172
0.05,2101,17,condition_then,linear_oracle,0.9999999999999983,8.795740399196767,8.795740399195928,505,172
0.05,2101,17,condition_then,shortest_oracle,0.9999999999999984,8.81066277577602,8.810662775775238,505,172
0.05,2101,17,condition_then,ssp_optimal,0.9999999999999982,8.792738751760172,8.792738751759279,505,172
0.05,2101,18,sequence,linear,0.9999999999743217,24.222781550689184,24.222781538163872,693,172
0.05,2101,18,sequence,shortest,0.9999999919813308,22.467675306306216,22.467671380908424,693,172
0.05,2101,18,sequence,linear_empirical,0.9999999999811948,24.229964298541397,24.229964289368795,693,172
0.05,2101,18,sequence,certainty_equivalent,0.9999999988371949,22.423210895958263,22.42321032667589,693,172
0.05,2101,18,sequence,linear_oracle,0.999999999999997,22.297820676218336,22.29782067621687,693,172
0.05,2101,18,sequence,shortest_oracle,0.9999999999999974,22.359713123569975,22.359713123568724,693,172
0.05,2101,18,sequence,ssp_optimal,0.9999999999999979,22.13777567873082,22.137775678729785,693,172
0.05,2101,19,all_of,linear,0.9999999999985223,26.475522908303233,26.47552290758577,1380,172
0.05,2101,19,all_of,shortest,0.9999999970920673,26.449241570076754,26.449240158127836,1380,172
0.05,2101,19,all_of,linear_empirical,0.999999999998913,26.476421839068735,26.47642183854096,1380,172
0.05,2101,19,all_of,certainty_equivalent,0.9999999987502349,26.471413479928394,26.471412873131726,1380,172
0.05,2101,19,all_of,linear_oracle,0.9999999999999981,20.322172789416065,20.322172789415138,1380,172
0.05,2101,19,all_of,shortest_oracle,0.9999999999999979,20.20732546004669,20.207325460045652,1380,172
0.05,2101,19,all_of,ssp_optimal,0.9999999999999983,20.13818888531353,20.138188885312708,1380,172
0.05,2101,20,condition_then,linear,0.9999999993693621,9.979337273989797,9.979336957396553,465,172
0.05,2101,20,condition_then,shortest,0.9999999999999931,9.922754780671802,9.922754780668345,465,172
0.05,2101,20,condition_then,linear_empirical,0.9999999999999409,9.973671439610916,9.973671439581265,465,172
0.05,2101,20,condition_then,certainty_equivalent,0.9999999999999952,9.842061166561042,9.842061166558643,465,172
0.05,2101,20,condition_then,linear_oracle,0.9999999999999986,7.813041947788164,7.813041947787436,465,172
0.05,2101,20,condition_then,shortest_oracle,0.9999999999999987,7.828957265614154,7.828957265613482,465,172
0.05,2101,20,condition_then,ssp_optimal,0.9999999999999989,7.809978442066959,7.8099784420664,465,172
0.05,2101,21,sequence,linear,0.9999999898373173,23.530853564920655,23.53084860076366,693,172
0.05,2101,21,sequence,shortest,0.9977958200486833,102.67911027545196,101.774900335244,693,172
0.05,2101,21,sequence,linear_empirical,0.9999999898382987,23.53045340568581,23.530448442004154,693,172
0.05,2101,21,sequence,certainty_equivalent,0.9977973741858721,102.61941606664324,101.7157133056392,693,172
0.05,2101,21,sequence,linear_oracle,0.9999999999999967,20.568984812656744,20.568984812655106,693,172
0.05,2101,21,sequence,shortest_oracle,0.9999999999999971,20.683040513555774,20.683040513554356,693,172
0.05,2101,21,sequence,ssp_optimal,0.9999999999999974,20.549094873485227,20.549094873483973,693,172
0.05,2101,22,all_of,linear,0.9999999814741063,22.23852396745864,22.238514894189425,1380,172
0.05,2101,22,all_of,shortest,0.9958386757767421,132.88360744874018,131.299388773434,1380,172
0.05,2101,22,all_of,linear_empirical,0.9999999867033879,20.441411637439366,20.441405101375384,1380,172
0.05,2101,22,all_of,certainty_equivalent,0.997827512956552,100.79529854035536,99.90001666595703,1380,172
0.05,2101,22,all_of,linear_oracle,0.9999999999999978,20.248944940382714,20.248944940381623,1380,172
0.05,2101,22,all_of,shortest_oracle,0.9999999999999973,20.365828133107133,20.365828133105822,1380,172
0.05,2101,22,all_of,ssp_optimal,0.9999999999999974,20.17921871504736,20.179218715046105,1380,172
0.05,2101,23,condition_then,linear,0.999992238629208,10.741746876387495,10.737856395027011,453,172
0.05,2101,23,condition_then,shortest,0.9999998166409184,9.129731517534918,9.129639311687425,453,172
0.05,2101,23,condition_then,linear_empirical,0.9999922388468729,10.740793948506802,10.736903568858455,453,172
0.05,2101,23,condition_then,certainty_equivalent,0.9999998506692425,8.779386438398273,8.77931129207162,453,172
0.05,2101,23,condition_then,linear_oracle,0.9999999999999989,8.680002935306703,8.680002935306144,453,172
0.05,2101,23,condition_then,shortest_oracle,0.9999999999999983,8.73045567204281,8.730455672041971,453,172
0.05,2101,23,condition_then,ssp_optimal,0.9999999999999979,8.671272276399497,8.671272276398435,453,172
0.05,2101,24,sequence,linear,0.9999999998051566,22.646543715280114,22.64654361993284,693,172
0.05,2101,24,sequence,shortest,0.9999999494670744,23.09495023071733,23.094925524913567,693,172
0.05,2101,24,sequence,linear_empirical,0.9999999998188189,22.644190921618122,22.644190832956113,693,172
0.05,2101,24,sequence,certainty_equivalent,0.9999999991510891,22.736292760376447,22.73629234503513,693,172
0.05,2101,24,sequence,linear_oracle,0.9999999999999984,22.54721068114799,22.54721068114723,693,172
0.05,2101,24,sequence,shortest_oracle,0.9999999999999974,22.671872037061206,22.671872037059956,693,172
0.05,2101,24,sequence,ssp_optimal,0.9999999999999972,22.493994058899055,22.493994058897698,693,172
0.05,2101,25,all_of,linear,0.9999999994517137,18.104335128296093,18.104334857499865,1380,172
0.05,2101,25,all_of,shortest,0.9978605840086747,98.34595360455596,97.45907812724266,1380,172
0.05,2101,25,all_of,linear_empirical,0.9999999994892139,16.320610365898094,16.32061011271196,1380,172
0.05,2101,25,all_of,certainty_equivalent,0.9999999984401464,16.368821438318623,16.368820665206552,1380,172
0.05,2101,25,all_of,linear_oracle,0.9999999999999977,16.269952323238467,16.269952323237312,1380,172
0.05,2101,25,all_of,shortest_oracle,0.9999999999999976,16.30051639112719,16.300516391125978,1380,172
0.05,2101,25,all_of,ssp_optimal,0.9999999999999977,16.238670419289395,16.23867041928824,1380,172
0.05,2101,26,condition_then,linear,0.9999999992941315,15.953365446073875,15.953365095930193,447,172
0.05,2101,26,condition_then,shortest,0.9999999383565075,15.556851828240907,15.556821225749523,447,172
0.05,2101,26,condition_then,linear_empirical,0.9999999994095463,15.917603705552585,15.917603412638906,447,172
0.05,2101,26,condition_then,certainty_equivalent,0.999999979491913,15.221207142035771,15.221196954052855,447,172
0.05,2101,26,condition_then,linear_oracle,0.9999999999999982,15.049143839327545,15.049143839326662,447,172
0.05,2101,26,condition_then,shortest_oracle,0.9999999999999979,15.195591173225258,15.19559117322421,447,172
0.05,2101,26,condition_then,ssp_optimal,0.9999999999999981,14.977401088628117,14.977401088627179,447,172
0.05,2101,27,sequence,linear,0.9999978543210806,31.195953934563057,31.194922281243443,693,172
0.05,2101,27,sequence,shortest,0.9999998399643272,29.057316387061743,29.057239098992067,693,172
0.05,2101,27,sequence,linear_empirical,0.9999999919520728,26.892131063689465,26.892127159576614,693,172
0.05,2101,27,sequence,certainty_equivalent,0.9999999918873144,26.945114622429415,26.94511068733158,693,172
0.05,2101,27,sequence,linear_oracle,0.9999999999999977,26.412808177641118,26.412808177639985,693,172
0.05,2101,27,sequence,shortest_oracle,0.9999999999999978,26.861375344591366,26.86137534459029,693,172
0.05,2101,27,sequence,ssp_optimal,0.9999999999999973,26.3681844648445,26.368184464843207,693,172
0.05,2101,28,all_of,linear,0.999955370356125,71.32404562587512,71.30437753718734,1380,172
0.05,2101,28,all_of,shortest,0.9999999158074416,20.353526352717232,20.353484959739315,1380,172
0.05,2101,28,all_of,linear_empirical,0.9999999999859265,19.020390279130925,19.020390272192966,1380,172
0.05,2101,28,all_of,certainty_equivalent,0.9999999999976688,19.033094020975142,19.033094019825914,1380,172
0.05,2101,28,all_of,linear_oracle,0.9999999999999982,18.988767378540977,18.9887673785401,1380,172
0.05,2101,28,all_of,shortest_oracle,0.999999999999998,19.131354585524846,19.131354585523862,1380,172
0.05,2101,28,all_of,ssp_optimal,0.9999999999999979,18.93144823271333,18.931448232712288,1380,172
0.05,2101,29,condition_then,linear,0.9999999997289407,8.448226205118269,8.448226068625885,434,172
0.05,2101,29,condition_then,shortest,0.9981398672524548,88.02981030930131,87.23969976497703,434,172
0.05,2101,29,condition_then,linear_empirical,0.9999999999929632,8.504201164145744,8.504201160602737,434,172
0.05,2101,29,condition_then,certainty_equivalent,0.9999999999999637,8.663254844619097,8.663254844600823,434,172
0.05,2101,29,condition_then,linear_oracle,0.9999999999999986,8.505434042371826,8.5054340423711,434,172
0.05,2101,29,condition_then,shortest_oracle,0.9999999999999987,8.661152425266659,8.661152425265987,434,172
0.05,2101,29,condition_then,ssp_optimal,0.9999999999999988,8.42706260453081,8.427062604530196,434,172
0.05,2101,30,sequence,linear,0.99985510091553,25.40650640684474,25.33598923724071,693,172
0.05,2101,30,sequence,shortest,0.9999968575445161,25.150394061867193,25.14886415384549,693,172
0.05,2101,30,sequence,linear_empirical,0.9998551009277966,25.401176612759212,25.330658676731638,693,172
0.05,2101,30,sequence,certainty_equivalent,0.9999968577019981,25.124162806903882,25.122632893126045,693,172
0.05,2101,30,sequence,linear_oracle,0.9999999999999977,21.90140346639478,21.901403466393635,693,172
0.05,2101,30,sequence,shortest_oracle,0.9999999999999973,21.993599637823824,21.993599637822516,693,172
0.05,2101,30,sequence,ssp_optimal,0.9999999999999974,21.900292149010784,21.900292149009534,693,172
0.05,2101,31,all_of,linear,0.999998020426805,18.325487941514115,18.324510674748403,1380,172
0.05,2101,31,all_of,shortest,0.9999980788556816,18.360772092978838,18.359823738958877,1380,172
0.05,2101,31,all_of,linear_empirical,0.9999980204007906,18.3244672593566,18.323489977727636,1380,172
0.05,2101,31,all_of,certainty_equivalent,0.9999980621113038,18.37391431325491,18.372957718989547,1380,172
0.05,2101,31,all_of,linear_oracle,0.9999999999999979,17.167588915518856,17.16758891551781,1380,172
0.05,2101,31,all_of,shortest_oracle,0.999999999999998,17.223317834237314,17.223317834236326,1380,172
0.05,2101,31,all_of,ssp_optimal,0.9999999999999976,17.160211165314983,17.160211165313775,1380,172
0.05,2101,32,condition_then,linear,0.999984627485969,15.196760192240443,15.189122960062367,379,172
0.05,2101,32,condition_then,shortest,0.9999938636546486,13.019278388441796,13.016216451621192,379,172
0.05,2101,32,condition_then,linear_empirical,0.9999846275083598,15.196586270138921,15.188949046411384,379,172
0.05,2101,32,condition_then,certainty_equivalent,0.9999981170624951,12.039141609544235,12.03820021272039,379,172
0.05,2101,32,condition_then,linear_oracle,0.9999999999999982,11.477117983925266,11.477117983924376,379,172
0.05,2101,32,condition_then,shortest_oracle,0.9999999999999987,10.649924817987648,10.64992481798698,379,172
0.05,2101,32,condition_then,ssp_optimal,0.9999999999999989,10.56842142077943,10.568421420778874,379,172
0.05,2101,33,sequence,linear,0.999915540322575,25.426702210309443,25.385602915301316,693,172
0.05,2101,33,sequence,shortest,0.9999231335736467,25.598466360843176,25.561075539080726,693,172
0.05,2101,33,sequence,linear_empirical,0.9999155402782782,25.42642382046785,25.38532448038773,693,172
0.05,2101,33,sequence,certainty_equivalent,0.9999231336495283,25.594960223555887,25.55756916918336,693,172
0.05,2101,33,sequence,linear_oracle,0.9999999999999979,25.338695810004843,25.338695810003816,693,172
0.05,2101,33,sequence,shortest_oracle,0.9999999999999974,25.56238323470092,25.562383234699677,693,172
0.05,2101,33,sequence,ssp_optimal,0.9999999999999973,25.326646391494418,25.32664639149312,693,172
0.05,2101,34,all_of,linear,0.9999189286890825,17.043221998387,17.00309195015129,1380,172
0.05,2101,34,all_of,shortest,0.9999231527908176,17.13839385832079,17.100362202330636,1380,172
0.05,2101,34,all_of,linear_empirical,0.9999189333998332,17.042918541372373,17.002790800530505,1380,172
0.05,2101,34,all_of,certainty_equivalent,0.9999231633622558,17.135410792245672,17.09738413923214,1380,172
0.05,2101,34,all_of,linear_oracle,0.9999999999999988,16.95992569807553,16.959925698074926,1380,172
0.05,2101,34,all_of,shortest_oracle,0.9999999999999983,17.101724478095502,17.101724478094678,1380,172
0.05,2101,34,all_of,ssp_optimal,0.9999999999999988,16.956999127092015,16.95699912709141,1380,172
0.05,2101,35,condition_then,linear,0.9996086804717582,17.814982538609375,17.62152258605486,505,172
0.05,2101,35,condition_then,shortest,0.9995458099263268,18.051708442259642,17.82726008911223,505,172
0.05,2101,35,condition_then,linear_empirical,0.9996090798014236,17.779729512089425,17.586453270222933,505,172
0.05,2101,35,condition_then,certainty_equivalent,0.9995674698311483,17.98795053543622,17.774182959340756,505,172
0.05,2101,35,condition_then,linear_oracle,0.9999999999999991,14.917262885113074,14.917262885112631,505,172
0.05,2101,35,condition_then,shortest_oracle,0.9999999999999986,14.888951055279131,14.888951055278413,505,172
0.05,2101,35,condition_then,ssp_optimal,0.9999999999999982,14.886724844916348,14.886724844915465,505,172
0.05,2101,36,branch,linear,0.9999908349377721,9.686272872490319,9.681669093729337,692,172
0.05,2101,36,branch,shortest,0.9999894617106942,9.695209805180808,9.689916316197753,692,172
0.05,2101,36,branch,linear_empirical,0.9999908357364765,9.686142951639116,9.68153957289505,692,172
0.05,2101,36,branch,certainty_equivalent,0.999989879182096,9.69409998600891,9.689016188010585,692,172
0.05,2101,36,branch,linear_oracle,0.9999999999999991,9.67694865362047,9.676948653620023,692,172
0.05,2101,36,branch,shortest_oracle,0.9999999999999983,9.617071536956782,9.617071536955946,692,172
0.05,2101,36,branch,ssp_optimal,0.9999999999999984,9.616979861183518,9.616979861182736,692,172
0.05,2101,37,branch,linear,0.9994001119391079,14.89845419662353,14.60006991707824,692,172
0.05,2101,37,branch,shortest,0.9999997757064122,10.808009520951765,10.807897106776824,692,172
0.05,2101,37,branch,linear_empirical,0.9999998062430249,11.012365325531619,11.012268255664138,692,172
0.05,2101,37,branch,certainty_equivalent,0.9999997720335904,10.801237468603606,10.80112321209515,692,172
0.05,2101,37,branch,linear_oracle,0.9999999999999989,10.57704645623953,10.577046456238975,692,172
