slip,seed,task_id,task_type,method,success,steps,replans,why,shortest_in_model,learned_states
0.2,2404,22,all_of,linear,True,34,1,success,16,264
0.2,2404,22,all_of,linear_empirical,True,26,1,success,16,264
0.2,2404,22,all_of,shortest,True,24,1,success,16,264
0.2,2404,22,all_of,expected,True,26,1,success,16,264
0.2,2404,23,condition_then,linear,True,17,1,success,11,264
0.2,2404,23,condition_then,linear_empirical,True,17,1,success,11,264
0.2,2404,23,condition_then,shortest,True,12,1,success,11,264
0.2,2404,23,condition_then,expected,True,17,1,success,11,264
0.2,2404,24,sequence,linear,True,24,1,success,24,264
0.2,2404,24,sequence,linear_empirical,True,24,1,success,24,264
0.2,2404,24,sequence,shortest,True,24,1,success,24,264
0.2,2404,24,sequence,expected,True,24,1,success,24,264
0.2,2404,25,all_of,linear,True,18,1,success,17,264
0.2,2404,25,all_of,linear_empirical,True,18,1,success,17,264
0.2,2404,25,all_of,shortest,True,18,1,success,17,264
0.2,2404,25,all_of,expected,True,18,1,success,17,264
0.2,2404,26,condition_then,linear,True,9,1,success,9,264
0.2,2404,26,condition_then,linear_empirical,True,9,1,success,9,264
0.2,2404,26,condition_then,shortest,True,9,1,success,9,264
0.2,2404,26,condition_then,expected,True,10,1,success,9,264
0.2,2404,27,sequence,linear,True,32,1,success,23,264
0.2,2404,27,sequence,linear_empirical,True,32,1,success,23,264
0.2,2404,27,sequence,shortest,True,32,1,success,23,264
0.2,2404,27,sequence,expected,True,31,1,success,23,264
0.2,2404,28,all_of,linear,True,21,1,success,21,264
0.2,2404,28,all_of,linear_empirical,True,21,1,success,21,264
0.2,2404,28,all_of,shortest,True,21,1,success,21,264
0.2,2404,28,all_of,expected,True,21,1,success,21,264
0.2,2404,29,condition_then,linear,True,10,1,success,10,264
0.2,2404,29,condition_then,linear_empirical,True,10,1,success,10,264
0.2,2404,29,condition_then,shortest,True,11,1,success,10,264
0.2,2404,29,condition_then,expected,True,10,1,success,10,264
0.2,2404,30,sequence,linear,True,27,1,success,22,264
0.2,2404,30,sequence,linear_empirical,True,27,1,success,22,264
0.2,2404,30,sequence,shortest,True,29,1,success,22,264
0.2,2404,30,sequence,expected,True,29,1,success,22,264
0.2,2404,31,all_of,linear,True,17,1,success,13,264
0.2,2404,31,all_of,linear_empirical,True,17,1,success,13,264
0.2,2404,31,all_of,shortest,True,17,1,success,13,264
0.2,2404,31,all_of,expected,True,17,1,success,13,264
0.2,2404,32,condition_then,linear,True,15,1,success,12,264
0.2,2404,32,condition_then,linear_empirical,True,16,1,success,12,264
0.2,2404,32,condition_then,shortest,True,15,1,success,12,264
0.2,2404,32,condition_then,expected,True,16,1,success,12,264
0.2,2404,33,sequence,linear,True,34,1,success,21,264
0.2,2404,33,sequence,linear_empirical,True,35,1,success,21,264
0.2,2404,33,sequence,shortest,True,37,1,success,21,264
0.2,2404,33,sequence,expected,True,35,1,success,21,264
0.2,2404,34,all_of,linear,True,30,1,success,16,264
