slip,seed,task_id,task_type,method,replicate,success,steps,replans,why,shortest_in_model,learned_states
0.1,2808,17,condition_then,linear_empirical,5,True,94,1,success,18,91
0.1,2808,17,condition_then,shortest,5,True,129,1,success,18,91
0.1,2808,17,condition_then,expected,5,True,22,1,success,18,91
0.1,2808,17,condition_then,linear,6,True,78,1,success,18,91
0.1,2808,17,condition_then,linear_empirical,6,True,44,1,success,18,91
0.1,2808,17,condition_then,shortest,6,True,20,1,success,18,91
0.1,2808,17,condition_then,expected,6,True,31,1,success,18,91
0.1,2808,17,condition_then,linear,7,True,174,1,success,18,91
0.1,2808,17,condition_then,linear_empirical,7,True,115,1,success,18,91
0.1,2808,17,condition_then,shortest,7,True,60,1,success,18,91
0.1,2808,17,condition_then,expected,7,True,18,1,success,18,91
0.1,2808,17,condition_then,linear,8,True,28,1,success,18,91
0.1,2808,17,condition_then,linear_empirical,8,True,24,1,success,18,91
0.1,2808,17,condition_then,shortest,8,True,28,1,success,18,91
0.1,2808,17,condition_then,expected,8,True,22,1,success,18,91
0.1,2808,18,sequence,linear,1,True,26,1,success,20,91
0.1,2808,18,sequence,linear_empirical,1,True,26,1,success,20,91
0.1,2808,18,sequence,shortest,1,True,26,1,success,20,91
0.1,2808,18,sequence,expected,1,True,25,1,success,20,91
0.1,2808,18,sequence,linear,2,True,29,1,success,20,91
0.1,2808,18,sequence,linear_empirical,2,True,29,1,success,20,91
0.1,2808,18,sequence,shortest,2,True,29,1,success,20,91
0.1,2808,18,sequence,expected,2,True,29,1,success,20,91
0.1,2808,18,sequence,linear,3,True,21,1,success,20,91
0.1,2808,18,sequence,linear_empirical,3,True,21,1,success,20,91
0.1,2808,18,sequence,shortest,3,True,21,1,success,20,91
0.1,2808,18,sequence,expected,3,True,22,1,success,20,91
0.1,2808,18,sequence,linear,4,True,20,1,success,20,91
0.1,2808,18,sequence,linear_empirical,4,True,20,1,success,20,91
0.1,2808,18,sequence,shortest,4,True,20,1,success,20,91
0.1,2808,18,sequence,expected,4,True,20,1,success,20,91
0.1,2808,18,sequence,linear,5,True,23,1,success,20,91
0.1,2808,18,sequence,linear_empirical,5,True,23,1,success,20,91
0.1,2808,18,sequence,shortest,5,True,23,1,success,20,91
0.1,2808,18,sequence,expected,5,True,24,1,success,20,91
0.1,2808,18,sequence,linear,6,True,21,1,success,20,91
0.1,2808,18,sequence,linear_empirical,6,True,21,1,success,20,91
0.1,2808,18,sequence,shortest,6,True,21,1,success,20,91
0.1,2808,18,sequence,expected,6,True,21,1,success,20,91
0.1,2808,18,sequence,linear,7,True,20,1,success,20,91
0.1,2808,18,sequence,linear_empirical,7,True,22,1,success,20,91
0.1,2808,18,sequence,shortest,7,True,20,1,success,20,91
0.1,2808,18,sequence,expected,7,True,20,1,success,20,91
0.1,2808,18,sequence,linear,8,True,26,1,success,20,91
0.1,2808,18,sequence,linear_empirical,8,True,26,1,success,20,91
0.1,2808,18,sequence,shortest,8,True,26,1,success,20,91
0.1,2808,18,sequence,expected,8,True,27,1,success,20,91
0.1,2808,19,all_of,linear,1,True,17,1,success,15,91
0.1,2808,19,all_of,linear_empirical,1,True,17,1,success,15,91
0.1,2808,19,all_of,shortest,1,True,16,1,success,15,91
0.1,2808,19,all_of,expected,1,True,17,1,success,15,91
0.1,2808,19,all_of,linear,2,True,16,1,success,15,91
0.1,2808,19,all_of,linear_empirical,2,True,16,1,success,15,91
0.1,2808,19,all_of,shortest,2,True,16,1,success,15,91
0.1,2808,19,all_of,expected,2,True,16,1,success,15,91
0.1,2808,19,all_of,linear,3,True,15,1,success,15,91
0.1,2808,19,all_of,linear_empirical,3,True,15,1,success,15,91
0.1,2808,19,all_of,shortest,3,True,15,1,success,15,91
0.1,2808,19,all_of,expected,3,True,15,1,success,15,91
0.1,2808,19,all_of,linear,4,True,15,1,success,15,91
0.1,2808,19,all_of,linear_empirical,4,True,15,1,success,15,91
0.1,2808,19,all_of,shortest,4,True,15,1,success,15,91
0.1,2808,19,all_of,expected,4,True,15,1,success,15,91
0.1,2808,19,all_of,linear,5,True,16,1,success,15,91
0.1,2808,19,all_of,linear_empirical,5,True,16,1,success,15,91
0.1,2808,19,all_of,shortest,5,True,15,1,success,15,91
0.1,2808,19,all_of,expected,5,True,16,1,success,15,91
0.1,2808,19,all_of,linear,6,True,19,1,success,15,91
0.1,2808,19,all_of,linear_empirical,6,True,19,1,success,15,91
0.1,2808,19,all_of,shortest,6,True,19,1,success,15,91
0.1,2808,19,all_of,expected,6,True,19,1,success,15,91
0.1,2808,19,all_of,linear,7,True,17,1,success,15,91
0.1,2808,19,all_of,linear_empirical,7,True,17,1,success,15,91
0.1,2808,19,all_of,shortest,7,True,17,1,success,15,91
0.1,2808,19,all_of,expected,7,True,17,1,success,15,91
0.1,2808,19,all_of,linear,8,True,16,1,success,15,91
0.1,2808,19,all_of,linear_empirical,8,True,16,1,success,15,91
0.1,2808,19,all_of,shortest,8,True,16,1,success,15,91
0.1,2808,19,all_of,expected,8,True,16,1,success,15,91
0.1,2808,20,condition_then,linear,1,True,8,1,success,8,91
0.1,2808,20,condition_then,linear_empirical,1,True,8,1,success,8,91
0.1,2808,20,condition_then,shortest,1,True,8,1,success,8,91
0.1,2808,20,condition_then,expected,1,True,8,1,success,8,91
0.1,2808,20,condition_then,linear,2,True,8,1,success,8,91
0.1,2808,20,condition_then,linear_empirical,2,True,8,1,success,8,91
0.1,2808,20,condition_then,shortest,2,True,8,1,success,8,91
0.1,2808,20,condition_then,expected,2,True,8,1,success,8,91
0.1,2808,20,condition_then,linear,3,True,9,1,success,8,91
0.1,2808,20,condition_then,linear_empirical,3,True,9,1,success,8,91
0.1,2808,20,condition_then,shortest,3,True,9,1,success,8,91
0.1,2808,20,condition_then,expected,3,True,9,1,success,8,91
0.1,2808,20,condition_then,linear,4,True,10,1,success,8,91
0.1,2808,20,condition_then,linear_empirical,4,True,10,1,success,8,91
0.1,2808,20,condition_then,shortest,4,True,10,1,success,8,91
0.1,2808,20,condition_then,expected,4,True,8,1,success,8,91
0.1,2808,20,condition_then,linear,5,True,8,1,success,8,91
0.1,2808,20,condition_then,linear_empirical,5,True,8,1,success,8,91
0.1,2808,20,condition_then,shortest,5,True,8,1,success,8,91
0.1,2808,20,condition_then,expected,5,True,8,1,success,8,91
0.1,2808,20,condition_then,linear,6,True,8,1,success,8,91
0.1,2808,20,condition_then,linear_empirical,6,True,8,1,success,8,91
0.1,2808,20,condition_then,shortest,6,True,8,1,success,8,91
0.1,2808,20,condition_then,expected,6,True,8,1,success,8,91
0.1,2808,20,condition_then,linear,7,True,8,1,success,8,91
0.1,2808,20,condition_then,linear_empirical,7,True,8,1,success,8,91
0.1,2808,20,condition_then,shortest,7,True,8,1,success,8,91
0.1,2808,20,condition_then,expected,7,True,8,1,success,8,91
0.1,2808,20,condition_then,linear,8,True,11,1,success,8,91
0.1,2808,20,condition_then,linear_empirical,8,True,11,1,success,8,91
0.1,2808,20,condition_then,shortest,8,True,11,1,success,8,91
0.1,2808,20,condition_then,expected,8,True,9,1,success,8,91
0.1,2808,21,sequence,linear,1,True,19,1,success,19,91
0.1,2808,21,sequence,linear_empirical,1,True,19,1,success,19,91
0.1,2808,21,sequence,shortest,1,True,19,1,success,19,91
0.1,2808,21,sequence,expected,1,True,19,1,success,19,91
0.1,2808,21,sequence,linear,2,True,25,1,success,19,91
0.1,2808,21,sequence,linear_empirical,2,True,25,1,success,19,91
0.1,2808,21,sequence,shortest,2,True,24,1,success,19,91
0.1,2808,21,sequence,expected,2,True,24,1,success,19,91
0.1,2808,21,sequence,linear,3,True,21,1,success,19,91
0.1,2808,21,sequence,linear_empirical,3,True,21,1,success,19,91
0.1,2808,21,sequence,shortest,3,True,19,1,success,19,91
0.1,2808,21,sequence,expected,3,True,21,1,success,19,91
0.1,2808,21,sequence,linear,4,True,21,1,success,19,91
0.1,2808,21,sequence,linear_empirical,4,True,21,1,success,19,91
0.1,2808,21,sequence,shortest,4,True,21,1,success,19,91
0.1,2808,21,sequence,expected,4,True,21,1,success,19,91
0.1,2808,21,sequence,linear,5,True,19,1,success,19,91
0.1,2808,21,sequence,linear_empirical,5,True,19,1,success,19,91
0.1,2808,21,sequence,shortest,5,True,20,1,success,19,91
0.1,2808,21,sequence,expected,5,True,20,1,success,19,91
0.1,2808,21,sequence,linear,6,True,26,1,success,19,91
0.1,2808,21,sequence,linear_empirical,6,True,26,1,success,19,91
0.1,2808,21,sequence,shortest,6,True,23,1,success,19,91
0.1,2808,21,sequence,expected,6,True,25,1,success,19,91
0.1,2808,21,sequence,linear,7,True,21,1,success,19,91
0.1,2808,21,sequence,linear_empirical,7,True,21,1,success,19,91
0.1,2808,21,sequence,shortest,7,True,19,1,success,19,91
0.1,2808,21,sequence,expected,7,True,19,1,success,19,91
0.1,2808,21,sequence,linear,8,True,21,1,success,19,91
0.1,2808,21,sequence,linear_empirical,8,True,21,1,success,19,91
0.1,2808,21,sequence,shortest,8,True,19,1,success,19,91
0.1,2808,21,sequence,expected,8,True,19,1,success,19,91
0.1,2808,22,all_of,linear,1,True,19,1,success,15,91
0.1,2808,22,all_of,linear_empirical,1,True,19,1,success,15,91
0.1,2808,22,all_of,shortest,1,True,20,1,success,15,91
0.1,2808,22,all_of,expected,1,True,19,1,success,15,91
0.1,2808,22,all_of,linear,2,True,20,1,success,15,91
0.1,2808,22,all_of,linear_empirical,2,True,21,1,success,15,91
0.1,2808,22,all_of,shortest,2,True,19,1,success,15,91
0.1,2808,22,all_of,expected,2,True,21,1,success,15,91
0.1,2808,22,all_of,linear,3,True,20,1,success,15,91
0.1,2808,22,all_of,linear_empirical,3,True,20,1,success,15,91
0.1,2808,22,all_of,shortest,3,True,20,1,success,15,91
0.1,2808,22,all_of,expected,3,True,20,1,success,15,91
0.1,2808,22,all_of,linear,4,True,17,1,success,15,91
0.1,2808,22,all_of,linear_empirical,4,True,17,1,success,15,91
0.1,2808,22,all_of,shortest,4,True,17,1,success,15,91
0.1,2808,22,all_of,expected,4,True,17,1,success,15,91
0.1,2808,22,all_of,linear,5,True,18,1,success,15,91
0.1,2808,22,all_of,linear_empirical,5,True,18,1,success,15,91
0.1,2808,22,all_of,shortest,5,True,17,1,success,15,91
0.1,2808,22,all_of,expected,5,True,18,1,success,15,91
0.1,2808,22,all_of,linear,6,True,15,1,success,15,91
0.1,2808,22,all_of,linear_empirical,6,True,15,1,success,15,91
0.1,2808,22,all_of,shortest,6,True,15,1,success,15,91
0.1,2808,22,all_of,expected,6,True,15,1,success,15,91
0.1,2808,22,all_of,linear,7,True,17,1,success,15,91
0.1,2808,22,all_of,linear_empirical,7,True,17,1,success,15,91
0.1,2808,22,all_of,shortest,7,True,19,1,success,15,91
0.1,2808,22,all_of,expected,7,True,17,1,success,15,91
0.1,2808,22,all_of,linear,8,True,15,1,success,15,91
0.1,2808,22,all_of,linear_empirical,8,True,15,1,success,15,91
0.1,2808,22,all_of,shortest,8,True,15,1,success,15,91
0.1,2808,22,all_of,expected,8,True,15,1,success,15,91
0.1,2808,23,condition_then,linear,1,True,11,1,success,11,91
0.1,2808,23,condition_then,linear_empirical,1,True,11,1,success,11,91
0.1,2808,23,condition_then,shortest,1,True,23,1,success,11,91
0.1,2808,23,condition_then,expected,1,True,11,1,success,11,91
0.1,2808,23,condition_then,linear,2,True,13,1,success,11,91
0.1,2808,23,condition_then,linear_empirical,2,True,13,1,success,11,91
0.1,2808,23,condition_then,shortest,2,True,36,1,success,11,91
0.1,2808,23,condition_then,expected,2,True,13,1,success,11,91
0.1,2808,23,condition_then,linear,3,True,11,1,success,11,91
0.1,2808,23,condition_then,linear_empirical,3,True,11,1,success,11,91
0.1,2808,23,condition_then,shortest,3,True,185,1,success,11,91
0.1,2808,23,condition_then,expected,3,True,11,1,success,11,91
0.1,2808,23,condition_then,linear,4,True,11,1,success,11,91
0.1,2808,23,condition_then,linear_empirical,4,True,11,1,success,11,91
0.1,2808,23,condition_then,shortest,4,True,72,1,success,11,91
0.1,2808,23,condition_then,expected,4,False,10,1,slipped into a state the model has never seen,11,91
0.1,2808,23,condition_then,linear,5,True,11,1,success,11,91
0.1,2808,23,condition_then,linear_empirical,5,True,11,1,success,11,91
0.1,2808,23,condition_then,shortest,5,True,26,1,success,11,91
0.1,2808,23,condition_then,expected,5,True,11,1,success,11,91
0.1,2808,23,condition_then,linear,6,True,14,1,success,11,91
0.1,2808,23,condition_then,linear_empirical,6,True,14,1,success,11,91
0.1,2808,23,condition_then,shortest,6,True,83,1,success,11,91
0.1,2808,23,condition_then,expected,6,True,13,1,success,11,91
0.1,2808,23,condition_then,linear,7,True,16,1,success,11,91
0.1,2808,23,condition_then,linear_empirical,7,True,17,1,success,11,91
0.1,2808,23,condition_then,shortest,7,True,84,1,success,11,91
0.1,2808,23,condition_then,expected,7,True,23,1,success,11,91
0.1,2808,23,condition_then,linear,8,True,13,1,success,11,91
0.1,2808,23,condition_then,linear_empirical,8,True,13,1,success,11,91
0.1,2808,23,condition_then,shortest,8,True,64,1,success,11,91
0.1,2808,23,condition_then,expected,8,True,13,1,success,11,91
0.1,2808,24,sequence,linear,1,True,13,1,success,13,91
0.1,2808,24,sequence,linear_empirical,1,True,13,1,success,13,91
0.1,2808,24,sequence,shortest,1,True,13,1,success,13,91
0.1,2808,24,sequence,expected,1,True,13,1,success,13,91
0.1,2808,24,sequence,linear,2,True,13,1,success,13,91
0.1,2808,24,sequence,linear_empirical,2,True,13,1,success,13,91
0.1,2808,24,sequence,shortest,2,True,15,1,success,13,91
0.1,2808,24,sequence,expected,2,True,13,1,success,13,91
0.1,2808,24,sequence,linear,3,True,14,1,success,13,91
0.1,2808,24,sequence,linear_empirical,3,True,14,1,success,13,91
0.1,2808,24,sequence,shortest,3,True,16,1,success,13,91
0.1,2808,24,sequence,expected,3,True,14,1,success,13,91
0.1,2808,24,sequence,linear,4,True,13,1,success,13,91
0.1,2808,24,sequence,linear_empirical,4,True,13,1,success,13,91
0.1,2808,24,sequence,shortest,4,True,13,1,success,13,91
0.1,2808,24,sequence,expected,4,True,13,1,success,13,91
0.1,2808,24,sequence,linear,5,True,13,1,success,13,91
0.1,2808,24,sequence,linear_empirical,5,True,13,1,success,13,91
0.1,2808,24,sequence,shortest,5,True,14,1,success,13,91
0.1,2808,24,sequence,expected,5,True,13,1,success,13,91
0.1,2808,24,sequence,linear,6,False,512,1,horizon,13,91
0.1,2808,24,sequence,linear_empirical,6,False,512,1,horizon,13,91
0.1,2808,24,sequence,shortest,6,True,19,1,success,13,91
0.1,2808,24,sequence,expected,6,False,512,1,horizon,13,91
0.1,2808,24,sequence,linear,7,True,16,1,success,13,91
0.1,2808,24,sequence,linear_empirical,7,True,16,1,success,13,91
0.1,2808,24,sequence,shortest,7,True,15,1,success,13,91
0.1,2808,24,sequence,expected,7,True,16,1,success,13,91
0.1,2808,24,sequence,linear,8,True,13,1,success,13,91
0.1,2808,24,sequence,linear_empirical,8,True,13,1,success,13,91
0.1,2808,24,sequence,shortest,8,True,13,1,success,13,91
0.1,2808,24,sequence,expected,8,True,13,1,success,13,91
0.1,2808,25,all_of,linear,1,True,278,1,success,17,91
0.1,2808,25,all_of,linear_empirical,1,True,278,1,success,17,91
0.1,2808,25,all_of,shortest,1,True,278,1,success,17,91
0.1,2808,25,all_of,expected,1,True,278,1,success,17,91
0.1,2808,25,all_of,linear,2,True,43,1,success,17,91
0.1,2808,25,all_of,linear_empirical,2,True,43,1,success,17,91
0.1,2808,25,all_of,shortest,2,True,93,1,success,17,91
0.1,2808,25,all_of,expected,2,True,93,1,success,17,91
0.1,2808,25,all_of,linear,3,True,150,1,success,17,91
0.1,2808,25,all_of,linear_empirical,3,True,150,1,success,17,91
0.1,2808,25,all_of,shortest,3,True,20,1,success,17,91
0.1,2808,25,all_of,expected,3,True,20,1,success,17,91
0.1,2808,25,all_of,linear,4,False,512,1,horizon,17,91
0.1,2808,25,all_of,linear_empirical,4,False,512,1,horizon,17,91
0.1,2808,25,all_of,shortest,4,True,20,1,success,17,91
0.1,2808,25,all_of,expected,4,True,20,1,success,17,91
0.1,2808,25,all_of,linear,5,True,104,1,success,17,91
0.1,2808,25,all_of,linear_empirical,5,True,104,1,success,17,91
0.1,2808,25,all_of,shortest,5,True,22,1,success,17,91
0.1,2808,25,all_of,expected,5,True,22,1,success,17,91
0.1,2808,25,all_of,linear,6,False,512,1,horizon,17,91
0.1,2808,25,all_of,linear_empirical,6,False,512,1,horizon,17,91
0.1,2808,25,all_of,shortest,6,True,17,1,success,17,91
0.1,2808,25,all_of,expected,6,True,17,1,success,17,91
0.1,2808,25,all_of,linear,7,True,305,1,success,17,91
0.1,2808,25,all_of,linear_empirical,7,True,305,1,success,17,91
0.1,2808,25,all_of,shortest,7,True,19,1,success,17,91
0.1,2808,25,all_of,expected,7,True,19,1,success,17,91
0.1,2808,25,all_of,linear,8,False,512,1,horizon,17,91
0.1,2808,25,all_of,linear_empirical,8,False,512,1,horizon,17,91
0.1,2808,25,all_of,shortest,8,True,20,1,success,17,91
0.1,2808,25,all_of,expected,8,True,20,1,success,17,91
0.1,2808,26,condition_then,linear,1,True,6,1,success,6,91
0.1,2808,26,condition_then,linear_empirical,1,True,6,1,success,6,91
0.1,2808,26,condition_then,shortest,1,True,6,1,success,6,91
0.1,2808,26,condition_then,expected,1,True,6,1,success,6,91
0.1,2808,26,condition_then,linear,2,True,10,1,success,6,91
0.1,2808,26,condition_then,linear_empirical,2,True,10,1,success,6,91
0.1,2808,26,condition_then,shortest,2,True,10,1,success,6,91
0.1,2808,26,condition_then,expected,2,True,10,1,success,6,91
0.1,2808,26,condition_then,linear,3,True,8,1,success,6,91
0.1,2808,26,condition_then,linear_empirical,3,True,8,1,success,6,91
0.1,2808,26,condition_then,shortest,3,True,8,1,success,6,91
0.1,2808,26,condition_then,expected,3,True,8,1,success,6,91
0.1,2808,26,condition_then,linear,4,True,8,1,success,6,91
0.1,2808,26,condition_then,linear_empirical,4,True,8,1,success,6,91
0.1,2808,26,condition_then,shortest,4,True,8,1,success,6,91
0.1,2808,26,condition_then,expected,4,True,8,1,success,6,91
0.1,2808,26,condition_then,linear,5,True,6,1,success,6,91
0.1,2808,26,condition_then,linear_empirical,5,True,6,1,success,6,91
0.1,2808,26,condition_then,shortest,5,True,6,1,success,6,91
0.1,2808,26,condition_then,expected,5,True,6,1,success,6,91
0.1,2808,26,condition_then,linear,6,True,6,1,success,6,91
0.1,2808,26,condition_then,linear_empirical,6,True,6,1,success,6,91
0.1,2808,26,condition_then,shortest,6,True,6,1,success,6,91
0.1,2808,26,condition_then,expected,6,True,6,1,success,6,91
0.1,2808,26,condition_then,linear,7,True,6,1,success,6,91
0.1,2808,26,condition_then,linear_empirical,7,True,6,1,success,6,91
0.1,2808,26,condition_then,shortest,7,True,6,1,success,6,91
0.1,2808,26,condition_then,expected,7,True,6,1,success,6,91
0.1,2808,26,condition_then,linear,8,True,12,1,success,6,91
0.1,2808,26,condition_then,linear_empirical,8,True,12,1,success,6,91
0.1,2808,26,condition_then,shortest,8,True,12,1,success,6,91
0.1,2808,26,condition_then,expected,8,True,12,1,success,6,91
0.1,2808,27,sequence,linear,1,True,21,1,success,21,91
0.1,2808,27,sequence,linear_empirical,1,True,21,1,success,21,91
0.1,2808,27,sequence,shortest,1,True,21,1,success,21,91
0.1,2808,27,sequence,expected,1,True,21,1,success,21,91
0.1,2808,27,sequence,linear,2,True,27,1,success,21,91
0.1,2808,27,sequence,linear_empirical,2,True,27,1,success,21,91
0.1,2808,27,sequence,shortest,2,True,27,1,success,21,91
0.1,2808,27,sequence,expected,2,True,27,1,success,21,91
0.1,2808,27,sequence,linear,3,True,22,1,success,21,91
0.1,2808,27,sequence,linear_empirical,3,True,22,1,success,21,91
0.1,2808,27,sequence,shortest,3,True,22,1,success,21,91
0.1,2808,27,sequence,expected,3,True,22,1,success,21,91
0.1,2808,27,sequence,linear,4,True,23,1,success,21,91
0.1,2808,27,sequence,linear_empirical,4,True,23,1,success,21,91
0.1,2808,27,sequence,shortest,4,True,24,1,success,21,91
0.1,2808,27,sequence,expected,4,True,23,1,success,21,91
0.1,2808,27,sequence,linear,5,True,24,1,success,21,91
0.1,2808,27,sequence,linear_empirical,5,True,24,1,success,21,91
0.1,2808,27,sequence,shortest,5,True,24,1,success,21,91
0.1,2808,27,sequence,expected,5,True,24,1,success,21,91
0.1,2808,27,sequence,linear,6,True,22,1,success,21,91
0.1,2808,27,sequence,linear_empirical,6,True,22,1,success,21,91
0.1,2808,27,sequence,shortest,6,True,22,1,success,21,91
0.1,2808,27,sequence,expected,6,True,22,1,success,21,91
0.1,2808,27,sequence,linear,7,True,27,1,success,21,91
0.1,2808,27,sequence,linear_empirical,7,True,27,1,success,21,91
0.1,2808,27,sequence,shortest,7,True,27,1,success,21,91
