capped_steps,cpu_seconds,exploration_policy_cpu_seconds,exploration_steps,failure_reason,final_memory,final_memory_accepting,oracle_setup_cpu_seconds,policy,process_peak_rss_bytes_so_far,replans,sampled_peak_rss_bytes,seed,states_known_at_end,success,task_id,task_steps,task_type,wall_seconds
7,0.007960023999999066,0.00014963000000278726,7,success,3,True,0.006109533000000056,oracle_direct,68726784,7,68947968,77000003,37,True,9,7,branch,0.00796235100000331
619,1.511379282,0.8644577499999997,616,success,3,True,0,generic,68726784,619,68947968,77000003,88,True,10,619,branch,1.5116128080000237
619,1.5279715819999993,0.8764082059999652,616,success,3,True,0,current_task,68726784,619,68947968,77000003,88,True,10,619,branch,1.5281132789999958
5,0.010825838999998894,0.0027915680000063503,5,success,3,True,0.006230168000001868,oracle_source,68726784,5,68947968,77000003,36,True,10,5,branch,0.010829135999983919
5,0.008329743999993866,0.00010808100000048171,5,success,3,True,0.006110754999994583,oracle_direct,68726784,5,68947968,77000003,35,True,10,5,branch,0.008332004000010329
327,0.6745029590000016,0.38889502500004625,327,success,3,True,0,generic,68726784,327,68947968,77000003,65,True,11,327,branch,0.6746003480000127
327,0.6700304209999999,0.38994767400004093,327,success,3,True,0,current_task,68726784,327,68947968,77000003,65,True,11,327,branch,0.6700694419999991
8,0.01667459699999796,0.006299862000012979,8,success,3,True,0.006143426999997814,oracle_source,68726784,8,68947968,77000003,35,True,11,8,branch,0.016677082000001064
8,0.011625500000000955,0.0001930490000034979,8,success,3,True,0.006099525000003325,oracle_direct,68726784,8,68947968,77000003,35,True,11,8,branch,0.011627863999990495
16,0.03107914000000278,0.0,0,success,3,True,0,generic,68726784,16,68947968,77000004,57,True,0,16,sequence,0.031082015000009733
16,0.03024753900000121,0.0,0,success,3,True,0,current_task,68726784,16,68947968,77000004,57,True,0,16,sequence,0.03025055500000917
16,0.03224341099999606,0.0,0,success,3,True,0.0017235339999999155,oracle_source,68726784,16,68947968,77000004,57,True,0,16,sequence,0.03225567600000545
16,0.03266061899999784,0.0,0,success,3,True,0.00172833299999553,oracle_direct,68726784,16,68947968,77000004,57,True,0,16,sequence,0.03266353000000777
15,0.04752685300000081,0.0,0,success,7,True,0,generic,68726784,15,68972544,77000004,57,True,1,15,all_of,0.04753064900000936
15,0.04692946899999839,0.0,0,success,7,True,0,current_task,68726784,15,68976640,77000004,57,True,1,15,all_of,0.046968816000003244
15,0.05022867199999581,0.0,0,success,7,True,0.003353734000000941,oracle_source,68726784,15,68976640,77000004,57,True,1,15,all_of,0.05024140199998328
15,0.05049252399999915,0.0,0,success,7,True,0.003396594999998115,oracle_direct,68726784,15,68976640,77000004,57,True,1,15,all_of,0.05052046199998017
113,0.1750183320000005,0.09975562199998222,113,success,2,True,0,generic,68726784,113,68976640,77000004,78,True,2,113,condition_then,0.1750225490000048
113,0.17552219099999888,0.09971457399998229,113,success,2,True,0,current_task,68726784,113,68976640,77000004,78,True,2,113,condition_then,0.1755613290000042
94,0.1524607029999956,0.08447163099996402,94,success,2,True,0.0014532100000010928,oracle_source,68726784,94,68976640,77000004,76,True,2,94,condition_then,0.1525032710000005
11,0.007711942000000249,0.00018151900000162868,11,success,2,True,0.0014411379999970109,oracle_direct,68726784,11,68976640,77000004,62,True,2,11,condition_then,0.007714375999995582
101,0.16830710600000032,0.08220412399997201,90,success,3,True,0,generic,68726784,101,68976640,77000004,70,True,3,101,sequence,0.168311564000021
101,0.16824312600000013,0.08250843700002264,90,success,3,True,0,current_task,68726784,101,68976640,77000004,70,True,3,101,sequence,0.1682477649999896
72,0.12076022599999447,0.05381118200000401,61,success,3,True,0.0017066630000002192,oracle_source,68726784,72,68976640,77000004,67,True,3,72,sequence,0.12078353100000072
22,0.02943317900000153,0.0001769800000062105,11,success,3,True,0.001706853000001729,oracle_direct,68726784,22,68976640,77000004,58,True,3,22,sequence,0.029435868000007304
104,0.4130760649999985,0.2004683909999514,90,success,7,True,0,generic,68726784,104,69021696,77000004,70,True,4,104,all_of,0.4130832259999977
104,0.41689714999999694,0.20223601600005026,90,success,7,True,0,current_task,68726784,104,69021696,77000004,70,True,4,104,all_of,0.41696562600000675
75,0.31850133199999675,0.14598827500000056,61,success,7,True,0.003337814999994748,oracle_source,68726784,75,69021696,77000004,67,True,4,75,all_of,0.3185412720000045
18,0.02501389900000106,0.0003523970000074428,18,success,7,True,0.003399789999996017,oracle_direct,68726784,18,69021696,77000004,58,True,4,18,all_of,0.025016359999995075
6,0.010390387000001056,0.0,0,success,2,True,0,generic,68726784,6,69021696,77000004,57,True,5,6,condition_then,0.010393219000008003
6,0.010332568999999125,0.0,0,success,2,True,0,current_task,68726784,6,69021696,77000004,57,True,5,6,condition_then,0.010335260000005064
6,0.011675814000000173,0.0,0,success,2,True,0.0014623869999965677,oracle_source,68726784,6,69021696,77000004,57,True,5,6,condition_then,0.011678659999972751
6,0.011643935000002159,0.0,0,success,2,True,0.0014539720000001921,oracle_direct,68726784,6,69021696,77000004,57,True,5,6,condition_then,0.011646810000002006
19,0.025126329000002556,0.005565427999997041,10,success,3,True,0,generic,68726784,19,69021696,77000004,61,True,6,19,sequence,0.025129609999993363
19,0.02510210300000182,0.005540111000016168,10,success,3,True,0,current_task,68726784,19,69021696,77000004,61,True,6,19,sequence,0.025105042999996385
17,0.024386427999999682,0.004013945000004071,8,success,3,True,0.0017236939999989431,oracle_source,68726784,17,69021696,77000004,61,True,6,17,sequence,0.024389542000022857
17,0.021857602000004306,0.0001329659999953492,8,success,3,True,0.0016974460000014346,oracle_direct,68726784,17,69021696,77000004,61,True,6,17,sequence,0.021870779000010998
17,0.026164483999998822,0.007235943999987171,10,success,7,True,0,generic,68726784,17,69025792,77000004,61,True,7,17,all_of,0.02616736499999206
17,0.026004475999997112,0.007174640999998871,10,success,7,True,0,current_task,68726784,17,69025792,77000004,61,True,7,17,all_of,0.02600762500000542
15,0.027159210000000655,0.005644547999999361,8,success,7,True,0.003387878999994598,oracle_source,68726784,15,69025792,77000004,61,True,7,15,all_of,0.027161940000013374
15,0.027350236000003747,0.00015998999999311536,8,success,7,True,0.003414126999999212,oracle_direct,68726784,15,69025792,77000004,61,True,7,15,all_of,0.02735335799999916
9,0.01580842199999921,0.0,0,success,2,True,0,generic,68726784,9,69025792,77000004,57,True,8,9,condition_then,0.015827416999997013
9,0.015685372000000086,0.0,0,success,2,True,0,current_task,68726784,9,69025792,77000004,57,True,8,9,condition_then,0.015688646000000972
9,0.0176133269999994,0.0,0,success,2,True,0.001489397999996811,oracle_source,68726784,9,69025792,77000004,57,True,8,9,condition_then,0.017616723000003276
9,0.01695279499999458,0.0,0,success,2,True,0.0014933049999967807,oracle_direct,68726784,9,69025792,77000004,57,True,8,9,condition_then,0.016971391999987873
8,0.014749827000002824,0.0,0,success,3,True,0,generic,68726784,8,69025792,77000004,57,True,9,8,branch,0.01475268199999391
8,0.014728257000001577,0.0,0,success,3,True,0,current_task,68726784,8,69025792,77000004,57,True,9,8,branch,0.014731321999988722
8,0.01624373299999604,0.0,0,success,3,True,0.0017191660000008824,oracle_source,68726784,8,69025792,77000004,57,True,9,8,branch,0.01624661300002117
8,0.01633566400000319,0.0,0,success,3,True,0.001736628000003293,oracle_direct,68726784,8,69025792,77000004,57,True,9,8,branch,0.01633860600000503
7,0.014032889999995746,0.0,0,success,3,True,0,generic,68726784,7,69029888,77000004,57,True,10,7,branch,0.014035586999995076
7,0.013945357000004321,0.0,0,success,3,True,0,current_task,68726784,7,69029888,77000004,57,True,10,7,branch,0.013948072999994565
7,0.015545680999998979,0.0,0,success,3,True,0.0016388159999962681,oracle_source,68726784,7,69029888,77000004,57,True,10,7,branch,0.01554991699998709
7,0.015646338999999898,0.0,0,success,3,True,0.0016765370000015878,oracle_direct,68726784,7,69029888,77000004,57,True,10,7,branch,0.01564928299998769
49,0.06136359699999616,0.02444131000000027,36,success,3,True,0,generic,68726784,49,69029888,77000004,67,True,11,49,branch,0.06136672499999918
49,0.06205582699999468,0.024843157999981713,36,success,3,True,0,current_task,68726784,49,69029888,77000004,67,True,11,49,branch,0.06205920299998979
57,0.08887758399999512,0.03809946199996972,45,success,3,True,0.0017173489999962044,oracle_source,68726784,57,69029888,77000004,68,True,11,57,branch,0.08895062000001985
10,0.00823398500000394,0.00016993899999562245,10,success,3,True,0.0017216600000011795,oracle_direct,68726784,10,69029888,77000004,60,True,11,10,branch,0.008236323000005541
13,0.019897638000003326,0.0,0,success,3,True,0,generic,68726784,13,69029888,77000005,53,True,0,13,sequence,0.01990060500000368
13,0.019565157000002387,0.0,0,success,3,True,0,current_task,68726784,13,69029888,77000005,53,True,0,13,sequence,0.019568090999996457
13,0.021477949999997747,0.0,0,success,3,True,0.0018618530000011901,oracle_source,68726784,13,69029888,77000005,53,True,0,13,sequence,0.021508799999992334
13,0.02139507999999779,0.0,0,success,3,True,0.0018890130000031036,oracle_direct,68726784,13,69029888,77000005,53,True,0,13,sequence,0.02139795200000094
17,0.029683386999998618,0.0,0,success,7,True,0,generic,68726784,17,69029888,77000005,53,True,1,17,all_of,0.029686583000000155
17,0.02955548799999974,0.0,0,success,7,True,0,current_task,68726784,17,69029888,77000005,53,True,1,17,all_of,0.029558683999994173
17,0.0337035630000031,0.0,0,success,7,True,0.004113812000007044,oracle_source,68726784,17,69029888,77000005,53,True,1,17,all_of,0.03370724200001973
17,0.03343430200000341,0.0,0,success,7,True,0.003842366000000652,oracle_direct,68726784,17,69029888,77000005,53,True,1,17,all_of,0.033447304000020495
12,0.01358829000000128,0.0,0,success,2,True,0,generic,68726784,12,69029888,77000005,53,True,2,12,condition_then,0.013591374000014866
12,0.013556801999996537,0.0,0,success,2,True,0,current_task,68726784,12,69029888,77000005,53,True,2,12,condition_then,0.013559765000024981
12,0.015418033000003106,0.0,0,success,2,True,0.0016094409999993786,oracle_source,68726784,12,69029888,77000005,53,True,2,12,condition_then,0.01542097500001205
12,0.015043475000005913,0.0,0,success,2,True,0.00152964300000491,oracle_direct,68726784,12,69029888,77000005,53,True,2,12,condition_then,0.015046573000006447
32,0.04910424399999869,0.0,0,success,3,True,0,generic,68726784,32,69029888,77000005,53,True,3,32,sequence,0.049108058999991044
32,0.049135041999996076,0.0,0,success,3,True,0,current_task,68726784,32,69029888,77000005,53,True,3,32,sequence,0.049138505999991366
32,0.05093048999999894,0.0,0,success,3,True,0.001846903999997096,oracle_source,68726784,32,69029888,77000005,53,True,3,32,sequence,0.050934253999997736
32,0.051315718000005006,0.0,0,success,3,True,0.0018876200000050858,oracle_direct,68726784,32,69029888,77000005,53,True,3,32,sequence,0.05131961600000068
18,0.036234374999999375,0.0,0,success,7,True,0,generic,68726784,18,69029888,77000005,53,True,4,18,all_of,0.03625389800001244
18,0.03635981699999746,0.0,0,success,7,True,0,current_task,68726784,18,69029888,77000005,53,True,4,18,all_of,0.036363101999995706
18,0.04015427299999885,0.0,0,success,7,True,0.003845360999996217,oracle_source,68726784,18,69029888,77000005,53,True,4,18,all_of,0.0401576069999976
18,0.04033668400000323,0.0,0,success,7,True,0.003900012999999092,oracle_direct,68726784,18,69029888,77000005,53,True,4,18,all_of,0.04033988800000543
10,0.017271628999999677,0.010477688999984025,10,success,2,True,0,generic,68726784,10,69029888,77000005,55,True,5,10,condition_then,0.0172743199999843
10,0.017183264999999892,0.010458334000006175,10,success,2,True,0,current_task,68726784,10,69029888,77000005,55,True,5,10,condition_then,0.017185883999985663
8,0.014588605999996673,0.007776714000002016,8,success,2,True,0.001631261999996525,oracle_source,68726784,8,69029888,77000005,55,True,5,8,condition_then,0.014591109000008373
8,0.006673204999998461,0.00014474900000749358,8,success,2,True,0.0014929040000026816,oracle_direct,68726784,8,69029888,77000005,55,True,5,8,condition_then,0.0066755170000192265
28,0.04770487500000087,0.0,0,success,3,True,0,generic,68726784,28,69029888,77000005,53,True,6,28,sequence,0.04770848600000477
28,0.04797557999999924,0.0,0,success,3,True,0,current_task,68726784,28,69029888,77000005,53,True,6,28,sequence,0.04799154599999156
28,0.04948612599999791,0.0,0,success,3,True,0.0018586559999960173,oracle_source,68726784,28,69029888,77000005,53,True,6,28,sequence,0.049499593999996705
28,0.04967394700000227,0.0,0,success,3,True,0.0018637659999996004,oracle_direct,68726784,28,69029888,77000005,53,True,6,28,sequence,0.04967742700000599
19,0.03363530600000075,0.0,0,success,7,True,0,generic,68726784,19,69029888,77000005,53,True,7,19,all_of,0.033638573999979826
19,0.03344859799999966,0.0,0,success,7,True,0,current_task,68726784,19,69029888,77000005,53,True,7,19,all_of,0.033467271999995774
19,0.03739183300000093,0.0,0,success,7,True,0.0038365149999961545,oracle_source,68726784,19,69029888,77000005,53,True,7,19,all_of,0.037404394999981605
19,0.03747521799999731,0.0,0,success,7,True,0.0038981599999985406,oracle_direct,68726784,19,69029888,77000005,53,True,7,19,all_of,0.037478883999995105
9,0.012849752999997577,0.0,0,success,2,True,0,generic,68726784,9,69029888,77000005,53,True,8,9,condition_then,0.012852729000002228
9,0.01296971699999716,0.0,0,success,2,True,0,current_task,68726784,9,69029888,77000005,53,True,8,9,condition_then,0.012972523999991381
9,0.01437100100000066,0.0,0,success,2,True,0.0015857069999967166,oracle_source,68726784,9,69029888,77000005,53,True,8,9,condition_then,0.014373901999988448
9,0.014530177000004585,0.0,0,success,2,True,0.0016058750000027544,oracle_direct,68726784,9,69029888,77000005,53,True,8,9,condition_then,0.014533118999992212
13,0.020616168000003654,0.0,0,success,3,True,0,generic,68726784,13,69029888,77000005,53,True,9,13,branch,0.02062985099999537
13,0.020559471999995083,0.0,0,success,3,True,0,current_task,68726784,13,69029888,77000005,53,True,9,13,branch,0.02056253599999991
13,0.022454486000000884,0.0,0,success,3,True,0.0018784539999998628,oracle_source,68726784,13,69029888,77000005,53,True,9,13,branch,0.02245771899998772
13,0.022425321000000054,0.0,0,success,3,True,0.0018900049999999169,oracle_direct,68726784,13,69029888,77000005,53,True,9,13,branch,0.022428284000000076
10,0.014475023999999337,0.0,0,success,3,True,0,generic,68726784,10,69029888,77000005,53,True,10,10,branch,0.014477936999981011
10,0.014494912000003524,0.0,0,success,3,True,0,current_task,68726784,10,69029888,77000005,53,True,10,10,branch,0.014497804000001224
10,0.016233573999997475,0.0,0,success,3,True,0.0018529459999996334,oracle_source,68726784,10,69029888,77000005,53,True,10,10,branch,0.016236163999991504
10,0.016285410000001832,0.0,0,success,3,True,0.0018737940000050912,oracle_direct,68726784,10,69029888,77000005,53,True,10,10,branch,0.01628852200002484
10,0.014657274000001053,0.0,0,success,3,True,0,generic,68726784,10,69029888,77000005,53,True,11,10,branch,0.014660018000000719
10,0.014587084000005746,0.0,0,success,3,True,0,current_task,68726784,10,69029888,77000005,53,True,11,10,branch,0.014590327999997044
10,0.01658976899999942,0.0,0,success,3,True,0.0018742660000015121,oracle_source,68726784,10,69029888,77000005,53,True,11,10,branch,0.016611606999987316
10,0.016418948999998406,0.0,0,success,3,True,0.0018879100000006588,oracle_direct,68726784,10,69029888,77000005,53,True,11,10,branch,0.016422192000021596
23,0.0781930720000048,0.0007553779999938115,1,success,3,True,0,generic,68857856,23,69140480,77000007,84,True,0,23,sequence,0.07821090899997785
23,0.08358728199999632,0.0005464290000034566,1,success,3,True,0,current_task,68857856,23,69140480,77000007,84,True,0,23,sequence,0.08360203700001989
23,0.07450330100000002,0.0005049720000016578,1,success,3,True,0.00259685300000001,oracle_source,68857856,23,69140480,77000007,84,True,0,23,sequence,0.07450748499999804
23,0.07355542399999848,2.3624000000666e-05,1,success,3,True,0.0025880369999953245,oracle_direct,68857856,23,69140480,77000007,84,True,0,23,sequence,0.07356020800000351
19,0.09083497800000373,0.0005927849999949331,1,success,7,True,0,generic,68988928,19,69140480,77000007,84,True,1,19,all_of,0.09083938699998839
19,0.09089697299999955,0.0006130030000051079,1,success,7,True,0,current_task,68988928,19,68227072,77000007,84,True,1,19,all_of,0.09092018900000198
19,0.09557768300000191,0.0004992709999953604,1,success,7,True,0.005138944000002255,oracle_source,68988928,19,68227072,77000007,84,True,1,19,all_of,0.095582080000014
19,0.09503424900000113,2.8272999998080195e-05,1,success,7,True,0.005263345000003028,oracle_direct,68988928,19,68227072,77000007,84,True,1,19,all_of,0.0950694990000045
11,0.02743689700000118,0.0006045570000026146,1,success,2,True,0,generic,68988928,11,68227072,77000007,84,True,2,11,condition_then,0.027440350999995644
11,0.027239188999999442,0.000571835999998882,1,success,2,True,0,current_task,68988928,11,68227072,77000007,84,True,2,11,condition_then,0.027251798000008876
11,0.02949751999999961,0.0004726310000009448,1,success,2,True,0.0022204810000019393,oracle_source,68988928,11,68227072,77000007,84,True,2,11,condition_then,0.02950101600001176
11,0.02876035499999574,2.3654000003148212e-05,1,success,2,True,0.002276234999996518,oracle_direct,68988928,11,68227072,77000007,84,True,2,11,condition_then,0.0287637229999973
27,0.09402020799999633,0.0,0,success,3,True,0,generic,68988928,27,68243456,77000007,83,True,3,27,sequence,0.09402438000000757
27,0.09636019300000243,0.0,0,success,3,True,0,current_task,68988928,27,68243456,77000007,83,True,3,27,sequence,0.09640514399998779
