slip,seed,task_id,task_type,planner,replicate,success,steps,exploration_steps,states_added,model_changes,builds,failure_reason,seconds
0.1,2202,17,condition_then,shortest,1,True,13,0,0,0,1,success,0.004
0.1,2202,17,condition_then,linear,2,True,12,0,0,0,1,success,0.008
0.1,2202,17,condition_then,shortest,2,True,12,0,0,0,1,success,0.005
0.1,2202,17,condition_then,linear,3,True,8,0,0,0,1,success,0.007
0.1,2202,17,condition_then,shortest,3,True,8,0,0,0,1,success,0.004
0.1,2202,18,sequence,linear,1,True,103,75,6,29,30,success,0.06
0.1,2202,18,sequence,shortest,1,True,26,0,0,0,1,success,0.004
0.1,2202,18,sequence,linear,2,True,27,0,0,0,1,success,0.011
0.1,2202,18,sequence,shortest,2,True,39,0,0,0,1,success,0.005
0.1,2202,18,sequence,linear,3,True,28,0,0,0,1,success,0.01
0.1,2202,18,sequence,shortest,3,True,27,0,0,0,1,success,0.006
0.1,2202,19,all_of,linear,1,True,14,0,0,0,1,success,0.016
0.1,2202,19,all_of,shortest,1,True,14,0,0,0,1,success,0.014
0.1,2202,19,all_of,linear,2,True,12,0,0,0,1,success,0.014
0.1,2202,19,all_of,shortest,2,True,12,0,0,0,1,success,0.009
0.1,2202,19,all_of,linear,3,True,16,0,0,0,1,success,0.02
0.1,2202,19,all_of,shortest,3,True,16,0,0,0,1,success,0.016
0.1,2202,20,condition_then,linear,1,True,5,0,0,0,1,success,0.007
0.1,2202,20,condition_then,shortest,1,True,5,0,0,0,1,success,0.004
0.1,2202,20,condition_then,linear,2,True,4,0,0,0,1,success,0.004
0.1,2202,20,condition_then,shortest,2,True,4,0,0,0,1,success,0.005
0.1,2202,20,condition_then,linear,3,True,4,0,0,0,1,success,0.007
0.1,2202,20,condition_then,shortest,3,True,4,0,0,0,1,success,0.003
0.1,2202,21,sequence,linear,1,True,19,0,0,0,1,success,0.007
0.1,2202,21,sequence,shortest,1,True,19,0,0,0,1,success,0.012
0.1,2202,21,sequence,linear,2,True,18,0,0,0,1,success,0.006
0.1,2202,21,sequence,shortest,2,True,18,0,0,0,1,success,0.004
0.1,2202,21,sequence,linear,3,True,19,0,0,1,2,success,0.012
0.1,2202,21,sequence,shortest,3,True,19,0,0,1,2,success,0.008
0.1,2202,22,all_of,linear,1,True,25,0,0,0,1,success,0.02
0.1,2202,22,all_of,shortest,1,True,25,0,0,1,2,success,0.024
0.1,2202,22,all_of,linear,2,True,22,0,0,2,3,success,0.034
0.1,2202,22,all_of,shortest,2,True,22,0,0,1,2,success,0.017
0.1,2202,22,all_of,linear,3,True,16,0,0,0,1,success,0.014
0.1,2202,22,all_of,shortest,3,True,16,0,0,0,1,success,0.013
0.1,2202,23,condition_then,linear,1,True,13,0,0,1,2,success,0.008
0.1,2202,23,condition_then,shortest,1,True,13,0,0,1,2,success,0.006
0.1,2202,23,condition_then,linear,2,True,13,0,0,0,1,success,0.006
0.1,2202,23,condition_then,shortest,2,True,13,0,0,0,1,success,0.003
0.1,2202,23,condition_then,linear,3,True,318,297,18,107,109,success,0.193
0.1,2202,23,condition_then,shortest,3,True,33,1,0,2,3,success,0.005
0.1,2202,24,sequence,linear,1,True,16,0,0,0,1,success,0.008
0.1,2202,24,sequence,shortest,1,True,16,0,0,0,1,success,0.004
0.1,2202,24,sequence,linear,2,True,20,0,0,0,1,success,0.009
0.1,2202,24,sequence,shortest,2,True,20,0,0,0,1,success,0.007
0.1,2202,24,sequence,linear,3,True,16,0,0,0,1,success,0.009
0.1,2202,24,sequence,shortest,3,True,20,0,0,0,1,success,0.004
0.1,2202,25,all_of,linear,1,True,16,0,0,0,1,success,0.013
0.1,2202,25,all_of,shortest,1,True,16,0,0,0,1,success,0.009
0.1,2202,25,all_of,linear,2,True,16,0,0,0,1,success,0.021
0.1,2202,25,all_of,shortest,2,True,17,0,0,0,1,success,0.011
0.1,2202,25,all_of,linear,3,True,12,0,0,0,1,success,0.016
0.1,2202,25,all_of,shortest,3,True,13,0,0,0,1,success,0.01
0.1,2202,26,condition_then,linear,1,True,14,0,0,0,1,success,0.012
0.1,2202,26,condition_then,shortest,1,True,15,0,0,0,1,success,0.004
0.1,2202,26,condition_then,linear,2,True,13,0,0,0,1,success,0.005
0.1,2202,26,condition_then,shortest,2,True,13,0,0,0,1,success,0.004
0.1,2202,26,condition_then,linear,3,True,11,0,0,0,1,success,0.005
0.1,2202,26,condition_then,shortest,3,True,11,0,0,0,1,success,0.004
0.1,2202,27,sequence,linear,1,True,22,0,0,0,1,success,0.007
0.1,2202,27,sequence,shortest,1,True,18,0,0,0,1,success,0.006
0.1,2202,27,sequence,linear,2,True,18,0,0,0,1,success,0.008
0.1,2202,27,sequence,shortest,2,True,18,0,0,0,1,success,0.004
0.1,2202,27,sequence,linear,3,True,19,0,0,0,1,success,0.008
0.1,2202,27,sequence,shortest,3,True,20,0,0,0,1,success,0.006
0.1,2202,28,all_of,linear,1,True,10,0,0,0,1,success,0.02
0.1,2202,28,all_of,shortest,1,True,10,0,0,0,1,success,0.014
0.1,2202,28,all_of,linear,2,True,10,0,0,0,1,success,0.017
0.1,2202,28,all_of,shortest,2,True,12,0,0,0,1,success,0.015
0.1,2202,28,all_of,linear,3,True,10,0,0,0,1,success,0.021
0.1,2202,28,all_of,shortest,3,True,10,0,0,0,1,success,0.011
0.1,2202,29,condition_then,linear,1,True,28,18,1,7,8,success,0.021
0.1,2202,29,condition_then,shortest,1,True,28,18,1,7,8,success,0.016
0.1,2202,29,condition_then,linear,2,True,31,21,1,7,8,success,0.022
0.1,2202,29,condition_then,shortest,2,True,31,21,1,7,8,success,0.018
0.1,2202,29,condition_then,linear,3,True,28,18,1,7,8,success,0.02
0.1,2202,29,condition_then,shortest,3,True,28,18,1,7,8,success,0.019
0.1,2202,30,sequence,linear,1,True,22,0,0,1,2,success,0.014
0.1,2202,30,sequence,shortest,1,True,22,0,0,1,2,success,0.01
0.1,2202,30,sequence,linear,2,True,16,0,0,0,1,success,0.007
0.1,2202,30,sequence,shortest,2,True,16,0,0,0,1,success,0.007
0.1,2202,30,sequence,linear,3,True,16,0,0,0,1,success,0.007
0.1,2202,30,sequence,shortest,3,True,16,0,0,0,1,success,0.006
0.1,2202,31,all_of,linear,1,True,16,0,0,0,1,success,0.015
0.1,2202,31,all_of,shortest,1,True,16,0,0,0,1,success,0.011
0.1,2202,31,all_of,linear,2,True,13,0,0,0,1,success,0.015
0.1,2202,31,all_of,shortest,2,True,14,0,0,0,1,success,0.012
0.1,2202,31,all_of,linear,3,True,12,0,0,0,1,success,0.013
0.1,2202,31,all_of,shortest,3,True,12,0,0,0,1,success,0.009
0.1,2202,32,condition_then,linear,1,True,13,0,0,0,1,success,0.008
0.1,2202,32,condition_then,shortest,1,True,14,0,0,0,1,success,0.005
0.1,2202,32,condition_then,linear,2,True,8,0,0,1,2,success,0.012
0.1,2202,32,condition_then,shortest,2,True,8,0,0,0,1,success,0.004
0.1,2202,32,condition_then,linear,3,True,8,0,0,1,2,success,0.013
0.1,2202,32,condition_then,shortest,3,True,8,0,0,0,1,success,0.004
0.1,2202,33,sequence,linear,1,True,25,0,0,0,1,success,0.009
0.1,2202,33,sequence,shortest,1,True,19,0,0,0,1,success,0.006
0.1,2202,33,sequence,linear,2,True,31,0,0,0,1,success,0.007
0.1,2202,33,sequence,shortest,2,True,33,0,0,0,1,success,0.005
0.1,2202,33,sequence,linear,3,True,26,0,0,0,1,success,0.008
0.1,2202,33,sequence,shortest,3,True,28,0,0,0,1,success,0.004
0.1,2202,34,all_of,linear,1,True,23,0,0,0,1,success,0.015
0.1,2202,34,all_of,shortest,1,True,18,0,0,0,1,success,0.012
0.1,2202,34,all_of,linear,2,True,22,0,0,0,1,success,0.014
0.1,2202,34,all_of,shortest,2,True,21,0,0,0,1,success,0.01
0.1,2202,34,all_of,linear,3,True,33,0,0,0,1,success,0.015
0.1,2202,34,all_of,shortest,3,True,28,0,0,0,1,success,0.015
0.1,2202,35,condition_then,linear,1,True,7,0,0,0,1,success,0.007
0.1,2202,35,condition_then,shortest,1,True,7,0,0,0,1,success,0.003
0.1,2202,35,condition_then,linear,2,True,7,0,0,0,1,success,0.006
0.1,2202,35,condition_then,shortest,2,True,7,0,0,0,1,success,0.003
0.1,2202,35,condition_then,linear,3,True,7,0,0,0,1,success,0.006
0.1,2202,35,condition_then,shortest,3,True,7,0,0,0,1,success,0.003
0.1,2202,36,branch,linear,1,True,8,0,0,0,1,success,0.01
0.1,2202,36,branch,shortest,1,True,8,0,0,0,1,success,0.004
0.1,2202,36,branch,linear,2,True,10,0,0,0,1,success,0.009
0.1,2202,36,branch,shortest,2,True,10,0,0,0,1,success,0.006
0.1,2202,36,branch,linear,3,True,8,0,0,0,1,success,0.011
0.1,2202,36,branch,shortest,3,True,8,0,0,0,1,success,0.01
0.1,2202,37,branch,linear,1,True,27,0,0,1,2,success,0.011
0.1,2202,37,branch,shortest,1,True,25,0,0,1,2,success,0.006
0.1,2202,37,branch,linear,2,True,8,0,0,0,1,success,0.008
0.1,2202,37,branch,shortest,2,True,8,0,0,0,1,success,0.004
0.1,2202,37,branch,linear,3,True,8,0,0,0,1,success,0.006
0.1,2202,37,branch,shortest,3,True,8,0,0,0,1,success,0.005
0.1,2202,38,branch,linear,1,True,9,0,0,0,1,success,0.006
0.1,2202,38,branch,shortest,1,True,9,0,0,0,1,success,0.004
0.1,2202,38,branch,linear,2,True,7,0,0,0,1,success,0.009
0.1,2202,38,branch,shortest,2,True,7,0,0,0,1,success,0.004
0.1,2202,38,branch,linear,3,True,7,0,0,0,1,success,0.008
0.1,2202,38,branch,shortest,3,True,7,0,0,0,1,success,0.004
0.1,2202,39,branch,linear,1,True,7,0,0,0,1,success,0.007
0.1,2202,39,branch,shortest,1,True,7,0,0,0,1,success,0.006
0.1,2202,39,branch,linear,2,True,7,0,0,0,1,success,0.007
0.1,2202,39,branch,shortest,2,True,7,0,0,0,1,success,0.006
0.1,2202,39,branch,linear,3,True,7,0,0,0,1,success,0.01
0.1,2202,39,branch,shortest,3,True,7,0,0,0,1,success,0.005
0.1,2202,40,branch,linear,1,True,10,0,0,0,1,success,0.007
0.1,2202,40,branch,shortest,1,True,10,0,0,0,1,success,0.006
0.1,2202,40,branch,linear,2,True,10,0,0,0,1,success,0.008
0.1,2202,40,branch,shortest,2,True,10,0,0,0,1,success,0.005
0.1,2202,40,branch,linear,3,True,10,0,0,0,1,success,0.007
0.1,2202,40,branch,shortest,3,True,10,0,0,0,1,success,0.004
0.1,2202,41,branch,linear,1,True,11,0,0,0,1,success,0.01
0.1,2202,41,branch,shortest,1,True,16,0,0,0,1,success,0.007
0.1,2202,41,branch,linear,2,True,10,0,0,0,1,success,0.007
0.1,2202,41,branch,shortest,2,True,77,74,6,29,29,success,0.047
0.1,2202,41,branch,linear,3,True,11,0,0,0,1,success,0.007
0.1,2202,41,branch,shortest,3,True,16,0,0,0,1,success,0.006
0.1,2202,42,branch,linear,1,True,12,0,0,0,1,success,0.009
0.1,2202,42,branch,shortest,1,True,18,0,0,0,1,success,0.004
0.1,2202,42,branch,linear,2,True,15,0,0,1,2,success,0.018
0.1,2202,42,branch,shortest,2,True,10,0,0,1,2,success,0.009
0.1,2202,42,branch,linear,3,True,18,1,1,1,3,success,0.015
0.1,2202,42,branch,shortest,3,True,16,0,0,0,1,success,0.007
0.1,2202,43,branch,linear,1,True,9,0,0,1,2,success,0.017
0.1,2202,43,branch,shortest,1,True,9,0,0,0,1,success,0.006
0.1,2202,43,branch,linear,2,True,9,0,0,0,1,success,0.007
0.1,2202,43,branch,shortest,2,True,9,0,0,0,1,success,0.005
0.1,2202,43,branch,linear,3,True,9,0,0,0,1,success,0.008
0.1,2202,43,branch,shortest,3,True,9,0,0,0,1,success,0.007
0.1,2202,44,branch,linear,1,True,8,0,0,0,1,success,0.006
0.1,2202,44,branch,shortest,1,True,8,0,0,0,1,success,0.005
0.1,2202,44,branch,linear,2,True,12,0,0,0,1,success,0.007
0.1,2202,44,branch,shortest,2,True,12,0,0,0,1,success,0.004
0.1,2202,44,branch,linear,3,True,8,0,0,0,1,success,0.007
0.1,2202,44,branch,shortest,3,True,8,0,0,0,1,success,0.004
0.1,2202,45,branch,linear,1,True,11,0,0,0,1,success,0.007
0.1,2202,45,branch,shortest,1,True,11,0,0,0,1,success,0.004
0.1,2202,45,branch,linear,2,True,10,0,0,0,1,success,0.007
0.1,2202,45,branch,shortest,2,True,13,0,0,0,1,success,0.004
0.1,2202,45,branch,linear,3,True,9,0,0,0,1,success,0.009
0.1,2202,45,branch,shortest,3,True,11,0,0,0,1,success,0.004
0.2,2202,0,sequence,linear,1,True,23,0,0,0,1,success,0.007
0.2,2202,0,sequence,shortest,1,True,24,0,0,1,2,success,0.008
0.2,2202,0,sequence,linear,2,True,19,0,0,0,1,success,0.008
0.2,2202,0,sequence,shortest,2,True,24,0,0,0,1,success,0.006
0.2,2202,0,sequence,linear,3,True,28,0,0,0,1,success,0.006
0.2,2202,0,sequence,shortest,3,True,24,0,0,0,1,success,0.004
0.2,2202,1,all_of,linear,1,True,19,1,1,1,3,success,0.03
0.2,2202,1,all_of,shortest,1,True,19,1,1,1,3,success,0.025
0.2,2202,1,all_of,linear,2,True,14,0,0,0,1,success,0.017
0.2,2202,1,all_of,shortest,2,True,14,0,0,0,1,success,0.011
0.2,2202,1,all_of,linear,3,True,18,0,0,0,1,success,0.016
0.2,2202,1,all_of,shortest,3,True,18,0,0,0,1,success,0.015
0.2,2202,2,condition_then,linear,1,True,9,0,0,0,1,success,0.007
0.2,2202,2,condition_then,shortest,1,True,8,0,0,0,1,success,0.005
0.2,2202,2,condition_then,linear,2,True,16,0,0,0,1,success,0.008
0.2,2202,2,condition_then,shortest,2,True,9,0,0,0,1,success,0.004
0.2,2202,2,condition_then,linear,3,True,11,0,0,0,1,success,0.006
0.2,2202,2,condition_then,shortest,3,True,10,0,0,0,1,success,0.004
0.2,2202,3,sequence,linear,1,True,33,1,1,3,5,success,0.021
0.2,2202,3,sequence,shortest,1,True,33,1,1,2,4,success,0.016
0.2,2202,3,sequence,linear,2,True,27,0,0,2,3,success,0.021
0.2,2202,3,sequence,shortest,2,True,43,1,1,2,4,success,0.01
0.2,2202,3,sequence,linear,3,True,33,0,0,2,3,success,0.024
0.2,2202,3,sequence,shortest,3,True,33,0,0,1,2,success,0.007
0.2,2202,4,all_of,linear,1,True,29,0,0,0,1,success,0.017
0.2,2202,4,all_of,shortest,1,True,32,0,0,0,1,success,0.014
0.2,2202,4,all_of,linear,2,True,24,0,0,0,1,success,0.021
0.2,2202,4,all_of,shortest,2,True,24,0,0,0,1,success,0.016
0.2,2202,4,all_of,linear,3,True,19,0,0,0,1,success,0.021
0.2,2202,4,all_of,shortest,3,True,19,0,0,0,1,success,0.012
0.2,2202,5,condition_then,linear,1,True,30,1,1,2,4,success,0.015
0.2,2202,5,condition_then,shortest,1,True,29,1,1,2,4,success,0.011
0.2,2202,5,condition_then,linear,2,True,18,0,0,0,1,success,0.006
0.2,2202,5,condition_then,shortest,2,True,21,0,0,0,1,success,0.004
0.2,2202,5,condition_then,linear,3,True,36,2,2,3,6,success,0.021
0.2,2202,5,condition_then,shortest,3,True,14,0,0,0,1,success,0.005
0.2,2202,6,sequence,linear,1,True,26,1,1,1,2,success,0.009
0.2,2202,6,sequence,shortest,1,True,20,1,1,2,3,success,0.015
0.2,2202,6,sequence,linear,2,True,29,1,1,1,2,success,0.014
0.2,2202,6,sequence,shortest,2,True,26,1,1,2,3,success,0.015
0.2,2202,6,sequence,linear,3,True,25,1,1,1,2,success,0.011
0.2,2202,6,sequence,shortest,3,True,26,1,1,1,2,success,0.005
0.2,2202,7,all_of,linear,1,True,14,1,1,1,2,success,0.019
0.2,2202,7,all_of,shortest,1,True,14,1,1,1,2,success,0.016
0.2,2202,7,all_of,linear,2,True,18,1,1,1,2,success,0.023
0.2,2202,7,all_of,shortest,2,True,21,1,1,1,2,success,0.015
0.2,2202,7,all_of,linear,3,True,24,1,1,2,3,success,0.033
0.2,2202,7,all_of,shortest,3,True,19,1,1,1,2,success,0.017
0.2,2202,8,condition_then,linear,1,True,5,1,1,1,2,success,0.011
0.2,2202,8,condition_then,shortest,1,True,5,1,1,1,2,success,0.005
0.2,2202,8,condition_then,linear,2,True,9,1,1,1,2,success,0.006
0.2,2202,8,condition_then,shortest,2,True,9,1,1,1,2,success,0.005
0.2,2202,8,condition_then,linear,3,True,4,1,1,1,2,success,0.007
0.2,2202,8,condition_then,shortest,3,True,4,1,1,1,2,success,0.005
0.2,2202,9,sequence,linear,1,True,34,2,1,2,3,success,0.018
0.2,2202,9,sequence,shortest,1,True,34,2,1,2,3,success,0.018
0.2,2202,9,sequence,linear,2,True,260,260,15,94,95,success,0.372
0.2,2202,9,sequence,shortest,2,True,260,260,15,94,95,success,0.46
0.2,2202,9,sequence,linear,3,True,40,2,1,2,3,success,0.016
0.2,2202,9,sequence,shortest,3,True,43,2,1,2,3,success,0.011
0.2,2202,10,all_of,linear,1,True,23,0,0,0,1,success,0.027
0.2,2202,10,all_of,shortest,1,True,23,0,0,0,1,success,0.015
0.2,2202,10,all_of,linear,2,True,16,0,0,0,1,success,0.019
0.2,2202,10,all_of,shortest,2,True,17,0,0,0,1,success,0.022
0.2,2202,10,all_of,linear,3,True,16,0,0,0,1,success,0.019
0.2,2202,10,all_of,shortest,3,True,17,0,0,0,1,success,0.022
0.2,2202,11,condition_then,linear,1,True,20,0,0,0,1,success,0.01
0.2,2202,11,condition_then,shortest,1,True,14,0,0,0,1,success,0.006
0.2,2202,11,condition_then,linear,2,True,21,0,0,0,1,success,0.011
0.2,2202,11,condition_then,shortest,2,True,16,0,0,0,1,success,0.007
0.2,2202,11,condition_then,linear,3,True,22,0,0,0,1,success,0.012
0.2,2202,11,condition_then,shortest,3,True,20,0,0,0,1,success,0.008
0.2,2202,12,sequence,linear,1,True,347,297,18,112,117,success,0.344
0.2,2202,12,sequence,shortest,1,True,33,1,1,2,5,success,0.037
0.2,2202,12,sequence,linear,2,True,21,1,1,1,3,success,0.022
0.2,2202,12,sequence,shortest,2,True,21,1,1,1,3,success,0.019
0.2,2202,12,sequence,linear,3,True,32,1,1,3,5,success,0.063
0.2,2202,12,sequence,shortest,3,True,32,1,1,2,4,success,0.02
0.2,2202,13,all_of,linear,1,True,44,1,1,4,6,success,0.047
0.2,2202,13,all_of,shortest,1,True,22,0,0,0,1,success,0.014
0.2,2202,13,all_of,linear,2,True,35,1,1,1,3,success,0.04
0.2,2202,13,all_of,shortest,2,True,41,1,1,3,5,success,0.04
0.2,2202,13,all_of,linear,3,True,44,1,1,4,6,success,0.052
0.2,2202,13,all_of,shortest,3,True,44,1,1,3,5,success,0.028
0.2,2202,14,condition_then,linear,1,True,10,0,0,0,1,success,0.012
0.2,2202,14,condition_then,shortest,1,True,10,0,0,0,1,success,0.009
0.2,2202,14,condition_then,linear,2,True,10,1,1,1,3,success,0.015
0.2,2202,14,condition_then,shortest,2,True,10,0,0,0,1,success,0.006
0.2,2202,14,condition_then,linear,3,True,12,0,0,1,2,success,0.038
0.2,2202,14,condition_then,shortest,3,True,12,0,0,0,1,success,0.005
0.2,2202,15,sequence,linear,1,True,28,0,0,0,1,success,0.01
0.2,2202,15,sequence,shortest,1,True,28,0,0,0,1,success,0.011
0.2,2202,15,sequence,linear,2,True,31,1,1,1,3,success,0.016
0.2,2202,15,sequence,shortest,2,True,35,0,0,0,1,success,0.007
0.2,2202,15,sequence,linear,3,True,19,0,0,0,1,success,0.011
0.2,2202,15,sequence,shortest,3,True,19,0,0,0,1,success,0.011
0.2,2202,16,all_of,linear,1,True,34,1,1,4,6,success,0.088
0.2,2202,16,all_of,shortest,1,True,22,1,1,2,4,success,0.052
0.2,2202,16,all_of,linear,2,True,49,1,1,3,5,success,0.078
0.2,2202,16,all_of,shortest,2,True,21,0,0,1,2,success,0.024
0.2,2202,16,all_of,linear,3,True,16,0,0,2,3,success,0.047
0.2,2202,16,all_of,shortest,3,True,16,0,0,1,2,success,0.029
0.2,2202,17,condition_then,linear,1,True,8,0,0,0,1,success,0.007
0.2,2202,17,condition_then,shortest,1,True,8,0,0,0,1,success,0.006
0.2,2202,17,condition_then,linear,2,True,8,0,0,0,1,success,0.008
0.2,2202,17,condition_then,shortest,2,True,8,0,0,0,1,success,0.008
0.2,2202,17,condition_then,linear,3,True,11,0,0,0,1,success,0.012
0.2,2202,17,condition_then,shortest,3,True,12,0,0,0,1,success,0.005
0.2,2202,18,sequence,linear,1,True,253,199,17,76,79,success,0.24
0.2,2202,18,sequence,shortest,1,True,42,0,0,2,3,success,0.024
0.2,2202,18,sequence,linear,2,True,27,0,0,1,2,success,0.019
0.2,2202,18,sequence,shortest,2,True,27,0,0,1,2,success,0.018
0.2,2202,18,sequence,linear,3,True,43,2,2,4,7,success,0.049
0.2,2202,18,sequence,shortest,3,True,63,2,2,6,10,success,0.05
0.2,2202,19,all_of,linear,1,True,65,2,2,6,9,success,0.188
0.2,2202,19,all_of,shortest,1,True,169,141,10,51,53,success,0.812
0.2,2202,19,all_of,linear,2,True,28,1,1,3,5,success,0.183
0.2,2202,19,all_of,shortest,2,True,32,0,0,1,2,success,0.089
0.2,2202,19,all_of,linear,3,True,44,1,1,2,4,success,0.217
0.2,2202,19,all_of,shortest,3,True,25,0,0,1,2,success,0.102
0.2,2202,20,condition_then,linear,1,True,10,0,0,0,1,success,0.027
0.2,2202,20,condition_then,shortest,1,True,10,0,0,0,1,success,0.016
0.2,2202,20,condition_then,linear,2,True,4,0,0,0,1,success,0.023
0.2,2202,20,condition_then,shortest,2,True,4,0,0,0,1,success,0.015
0.2,2202,20,condition_then,linear,3,True,5,0,0,0,1,success,0.021
0.2,2202,20,condition_then,shortest,3,True,5,0,0,0,1,success,0.015
0.2,2202,21,sequence,linear,1,True,24,1,1,1,2,success,0.035
0.2,2202,21,sequence,shortest,1,True,23,1,1,1,2,success,0.024
0.2,2202,21,sequence,linear,2,True,24,1,1,1,2,success,0.038
0.2,2202,21,sequence,shortest,2,True,29,1,1,2,3,success,0.038
0.2,2202,21,sequence,linear,3,True,21,1,1,1,2,success,0.03
0.2,2202,21,sequence,shortest,3,True,26,1,1,1,2,success,0.022
0.2,2202,22,all_of,linear,1,True,23,1,1,1,2,success,0.064
0.2,2202,22,all_of,shortest,1,True,23,1,1,1,2,success,0.048
0.2,2202,22,all_of,linear,2,True,30,2,2,2,3,success,0.06
0.2,2202,22,all_of,shortest,2,True,30,2,2,2,3,success,0.035
0.2,2202,22,all_of,linear,3,True,21,1,1,1,2,success,0.065
0.2,2202,22,all_of,shortest,3,True,26,2,2,2,4,success,0.095
0.2,2202,23,condition_then,linear,1,True,13,1,1,1,2,success,0.019
0.2,2202,23,condition_then,shortest,1,True,13,1,1,1,2,success,0.012
0.2,2202,23,condition_then,linear,2,True,42,2,2,6,8,success,0.097
0.2,2202,23,condition_then,shortest,2,True,34,2,2,3,5,success,0.032
0.2,2202,23,condition_then,linear,3,True,32,1,1,3,4,success,0.05
0.2,2202,23,condition_then,shortest,3,True,32,1,1,3,4,success,0.028
0.2,2202,24,sequence,linear,1,True,23,0,0,0,1,success,0.02
0.2,2202,24,sequence,shortest,1,True,24,0,0,0,1,success,0.014
0.2,2202,24,sequence,linear,2,True,16,0,0,0,1,success,0.026
0.2,2202,24,sequence,shortest,2,True,16,0,0,0,1,success,0.018
0.2,2202,24,sequence,linear,3,True,24,0,0,0,1,success,0.031
0.2,2202,24,sequence,shortest,3,True,23,0,0,0,1,success,0.019
0.2,2202,25,all_of,linear,1,True,17,0,0,1,2,success,0.082
0.2,2202,25,all_of,shortest,1,True,17,0,0,0,1,success,0.025
0.2,2202,25,all_of,linear,2,True,27,1,1,1,3,success,0.073
0.2,2202,25,all_of,shortest,2,True,22,0,0,1,2,success,0.04
0.2,2202,25,all_of,linear,3,True,17,0,0,0,1,success,0.028
0.2,2202,25,all_of,shortest,3,True,17,0,0,0,1,success,0.028
0.2,2202,26,condition_then,linear,1,True,12,0,0,0,1,success,0.018
0.2,2202,26,condition_then,shortest,1,True,12,0,0,0,1,success,0.009
0.2,2202,26,condition_then,linear,2,True,11,0,0,0,1,success,0.013
0.2,2202,26,condition_then,shortest,2,True,11,0,0,0,1,success,0.01
0.2,2202,26,condition_then,linear,3,True,18,0,0,0,1,success,0.014
0.2,2202,26,condition_then,shortest,3,True,18,0,0,0,1,success,0.01
0.2,2202,27,sequence,linear,1,True,17,0,0,0,1,success,0.013
0.2,2202,27,sequence,shortest,1,True,17,0,0,0,1,success,0.011
0.2,2202,27,sequence,linear,2,True,21,0,0,0,1,success,0.016
0.2,2202,27,sequence,shortest,2,True,21,0,0,0,1,success,0.012
0.2,2202,27,sequence,linear,3,True,15,0,0,0,1,success,0.017
0.2,2202,27,sequence,shortest,3,True,15,0,0,0,1,success,0.013
0.2,2202,28,all_of,linear,1,True,11,0,0,0,1,success,0.04
0.2,2202,28,all_of,shortest,1,True,14,0,0,0,1,success,0.04
0.2,2202,28,all_of,linear,2,True,10,0,0,0,1,success,0.048
0.2,2202,28,all_of,shortest,2,True,14,0,0,0,1,success,0.037
0.2,2202,28,all_of,linear,3,True,16,0,0,0,1,success,0.049
0.2,2202,28,all_of,shortest,3,True,15,0,0,0,1,success,0.038
0.2,2202,29,condition_then,linear,1,True,207,207,12,69,70,success,0.381
